30  0   7887.581
30  1   7709.762
30  2   7293.521
30  3   6687.513
30  4   5946.878
30  5   5127.141
30  6   4280.649
30  7   3452.316
30  8   2680.610
30  9   1995.914
30  10  1421.595
30  11  967.334
30  12  626.543
30  13  387.519
30  14  233.674
30  15  144.868
30  16  101.768
30  17  91.113
30  18  109.843
30  19  165.763
30  20  276.083
30  21  465.436
30  22  765.650
30  23  1221.054
30  24  1877.424
30  25  2744.472
30  26  3769.833
30  27  4850.079
30  28  5878.752
30  29  6757.308
30  30  7410.513
30  31  7792.224
31  0   8314.917
31  1   8124.261
31  2   7680.936
31  3   7036.986
31  4   6251.322
31  5   5383.167
31  6   4488.222
31  7   3614.147
31  8   2801.559
31  9   2082.284
31  10  1480.327
31  11  1005.257
31  12  649.767
31  13  401.112
31  14  241.500
31  15  149.576
31  16  105.046
31  17  94.084
31  18  113.563
31  19  171.751
31  20  286.870
31  21  485.015
31  22  799.859
31  23  1278.078
31  24  1968.029
31  25  2880.707
31  26  3961.977
31  27  5103.210
31  28  6191.338
31  29  7121.252
31  30  7812.506
31  31  8215.700
32  0   8727.598
32  1   8524.210
32  2   8054.273
32  3   7373.185
32  4   6543.572
32  5   5628.303
32  6   4686.360
32  7   3768.085
32  8   2916.163
32  9   2163.780
32  10  1535.485
32  11  1040.690
32  12  671.355
32  13  413.693
32  14  248.723
32  15  153.921
32  16  108.077
32  17  96.835
32  18  117.015
32  19  177.328
32  20  296.977
32  21  503.480
32  22  832.307
32  23  1332.403
32  24  2054.619
32  25  3011.240
32  26  4146.518
32  27  5346.853
32  28  6492.727
32  29  7472.578
32  30  8200.811
32  31  8624.807
33  0   9127.716
33  1   8911.737
33  2   8415.667
33  3   7698.215
33  4   6825.667
33  5   5864.480
33  6   4876.843
33  7   3915.720
33  8   3025.787
33  9   2241.518
33  10  1587.945
33  11  1074.287
33  12  691.771
33  13  425.572
33  14  255.544
33  15  158.033
33  16  110.952
33  17  99.449
33  18  120.291
33  19  182.623
33  20  306.596
33  21  521.113
33  22  863.400
33  23  1384.606
33  24  2137.999
33  25  3137.146
33  26  4324.789
33  27  5582.560
33  28  6784.643
33  29  7813.141
33  30  8577.385
33  31  9021.577
34  0   9502.869
34  1   9274.772
34  2   8753.781
