30  0   20.418
30  1   58.851
30  2   121.371
30  3   196.582
30  4   271.930
30  5   335.392
30  6   378.426
30  7   396.369
30  8   388.394
30  9   357.121
30  10  307.666
30  11  246.767
30  12  181.917
30  13  120.239
30  14  68.447
30  15  31.221
30  16  9.969
30  17  2.211
30  18  5.275
30  19  17.448
30  20  35.924
30  21  56.401
30  22  74.813
30  23  87.901
30  24  93.631
30  25  91.529
30  26  82.375
30  27  67.911
30  28  50.581
30  29  33.140
30  30  18.132
30  31  9.969
31  0   21.120
31  1   61.032
31  2   126.152
31  3   204.666
31  4   283.424
31  5   349.789
31  6   394.756
31  7   413.410
31  8   404.895
31  9   371.997
31  10  320.133
31  11  256.407
31  12  188.708
31  13  124.489
31  14  70.723
31  15  32.197
31  16  10.271
31  17  2.285
31  18  5.450
31  19  18.040
31  20  37.196
31  21  58.468
31  22  77.614
31  23  91.219
31  24  97.159
31  25  94.941
31  26  85.387
31  27  70.326
31  28  52.316
31  29  34.230
31  30  18.706
31  31  10.284
32  0   21.777
32  1   63.073
32  2   130.640
32  3   212.279
32  4   294.272
32  5   363.392
32  6   410.191
32  7   429.508
32  8   420.462
32  9   386.003
32  10  331.838
32  11  265.426
32  12  195.036
32  13  128.432
32  14  72.826
32  15  33.099
32  16  10.553
32  17  2.356
32  18  5.614
32  19  18.593
32  20  38.382
32  21  60.396
32  22  80.230
32  23  94.320
32  24  100.455
32  25  98.124
32  26  88.191
32  27  72.570
32  28  53.925
32  29  35.239
32  30  19.237
32  31  10.578
33  0   22.407
33  1   65.018
33  2   134.917
33  3   219.546
33  4   304.636
33  5   376.396
33  6   424.947
33  7   444.890
33  8   435.325
33  9   399.357
33  10  342.980
33  11  273.995
33  12  201.035
33  13  132.163
33  14  74.816
33  15  33.955
33  16  10.823
33  17  2.426
33  18  5.773
33  19  19.121
33  20  39.511
33  21  62.230
33  22  82.717
33  23  97.268
33  24  103.586
33  25  101.146
33  26  90.851
33  27  74.698
33  28  55.450
33  29  36.196
33  30  19.743
33  31  10.862
34  0   22.985
34  1   66.793
34  2   138.828
34  3   226.204
34  4   314.149
34  5   388.341
34  6   438.505
34  7   459.015
34  8   448.954
34  9   411.580
34  10  353.151
34  11  281.792
34  12  206.475
34  13  135.536
34  14  76.610
34  15  34.728
34  16  11.070
34  17  2.492
34  18  5.920
34  19  19.603
34  20  40.539
34  21  63.898
34  22  84.981
34  23  99.950
34  24  106.433
34  25  103.890
34  26  93.264
34  27  76.625
34  28  56.829
34  29  37.062
34  30  20.202
34  31  11.123
35  0   23.470
35  1   68.277
35  2   142.118
35  3   231.840
35  4   322.234
35  5   398.516
35  6   450.058
35  7   471.038
35  8   460.526
35  9   421.916
35  10  361.708
35  11  288.306
35  12  210.983
35  13  138.307
35  14  78.073
35  15  35.358
35  16  11.276
35  17  2.551
35  18  6.045
35  19  20.005
35  20  41.393
35  21  65.287
35  22  86.869
35  23  102.186
35  24  108.803
35  25  106.171
35  26  95.261
35  27  78.213
35  28  57.961
35  29  37.771
35  30  20.579
35  31  11.342
36  0   23.828
36  1   69.369
36  2   144.575
36  3   236.105
36  4   328.406
36  5   406.319
36  6   458.928
36  7   480.249
36  8   469.345
36  9   429.731
36  10  368.103
36  11  293.102
36  12  214.241
36  13  140.266
36  14  79.087
36  15  35.791
36  16  11.422
36  17  2.597
36  18  6.139
36  19  20.297
36  20  42.011
36  21  66.297
36  22  88.248
36  23  103.822
36  24  110.534
36  25  107.826
36  26  96.700
36  27  79.346
36  28  58.759
36  29  38.265
36  30  20.843
36  31  11.502
37  0   24.043
37  1   70.026
37  2   146.112
37  3   238.856
37  4   332.463
37  5   411.500
37  6   464.833
37  7   486.353
37  8   475.125
37  9   434.760
37  10  372.113
37  11  296.002
37  12  216.117
37  13  141.329
37  14  79.603
37  15  36.005
37  16  11.501
37  17  2.630
37  18  6.198
37  19  20.465
37  20  42.368
37  21  66.888
37  22  89.066
37  23  104.795
37  24  111.557
37  25  108.791
37  26  97.522
37  27  79.975
37  28  59.186
37  29  38.522
37  30  20.980
37  31  11.595
38  0   24.126
38  1   70.282
38  2   146.797
38  3   240.206
38  4   334.565
38  5   414.257
38  6   467.995
38  7   489.583
38  8   478.093
38  9   437.213
38  10  373.916
38  11  297.148
38  12  216.719
38  13  141.565
38  14  79.661
38  15  36.017
38  16  11.520
38  17  2.650
38  18  6.225
38  19  20.521
38  20  42.484
38  21  67.094
38  22  89.366
38  23  105.156
38  24  111.927
38  25  109.120
38  26  97.773
38  27  80.138
38  28  59.272
38  29  38.560
38  30  21.001
38  31  11.628
39  0   24.114
39  1   70.238
39  2   146.840
39  3   240.496
39  4   335.185
39  5   415.175
39  6   469.075
39  7   490.630
39  8   478.925
39  9   437.711
39  10  374.047
39  11  296.966
39  12  216.356
39  13  141.179
39  14  79.376
39  15  35.881
39  16  11.495
39  17  2.662
39  18  6.229
39  19  20.493
39  20  42.420
39  21  67.010
39  22  89.277
39  23  105.056
39  24  111.804
39  25  108.968
39  26  97.595
39  27  79.953
39  28  59.103
39  29  38.435
39  30  20.936
39  31  11.617
40  0   24.052
40  1   70.031
40  2   146.528
40  3   240.194
40  4   334.971
40  5   415.053
40  6   468.977
40  7   490.442
40  8   478.548
40  9   437.100
40  10  373.230
40  11  296.036
40  12  215.454
40  13  140.448
40  14  78.905
40  15  35.666
40  16  11.447
40  17  2.670
40  18  6.222
40  19  20.422
40  20  42.260
40  21  66.767
40  22  88.973
40  23  104.700
40  24  111.408
40  25  108.549
40  26  97.180
40  27  79.575
40  28  58.795
40  29  38.224
40  30  20.827
40  31  11.584
41  0   23.987
41  1   69.794
41  2   146.137
41  3   239.750
41  4   334.551
41  5   414.670
41  6   468.578
41  7   489.936
41  8   477.858
41  9   436.205
41  10  372.174
41  11  294.921
41  12  214.425
41  13  139.643
41  14  78.400
41  15  35.442
41  16  11.400
41  17  2.679
41  18  6.215
41  19  20.347
41  20  42.084
41  21  66.494
41  22  88.623
41  23  104.288
41  24  110.951
41  25  108.071
41  26  96.713
41  27  79.157
41  28  58.461
41  29  37.999
41  30  20.714
41  31  11.551
42  0   23.949
42  1   69.619
42  2   145.858
42  3   239.475
42  4   334.357
42  5   414.558
42  6   468.480
42  7   489.741
42  8   477.473
42  9   435.591
42  10  371.364
42  11  294.010
42  12  213.554
42  13  138.951
42  14  77.967
42  15  35.256
42  16  11.367
42  17  2.692
42  18  6.217
42  19  20.294
42  20  41.948
