#nu mu I
1.830800e+16 8.320018e-01 4.654380e+01
1.830800e+16 8.353941e-01 4.657380e+01
1.830800e+16 8.387542e-01 4.660360e+01
1.830800e+16 8.420822e-01 4.663280e+01
1.830800e+16 8.453790e-01 4.666180e+01
1.830800e+16 8.486439e-01 4.669040e+01
1.830800e+16 8.518768e-01 4.671860e+01
1.830800e+16 8.550770e-01 4.674640e+01
1.830800e+16 8.582460e-01 4.677380e+01
1.830800e+16 8.613821e-01 4.680100e+01
1.830800e+16 8.644852e-01 4.682780e+01
1.830800e+16 8.675562e-01 4.685420e+01
1.830800e+16 8.705950e-01 4.688020e+01
1.830800e+16 8.735999e-01 4.690580e+01
1.830800e+16 8.765719e-01 4.693120e+01
1.830800e+16 8.795118e-01 4.695620e+01
1.830800e+16 8.824180e-01 4.698080e+01
1.830800e+16 8.852910e-01 4.700520e+01
1.830800e+16 8.881301e-01 4.702920e+01
1.830800e+16 8.909361e-01 4.705280e+01
1.830800e+16 8.937090e-01 4.707600e+01
1.830800e+16 8.964468e-01 4.709900e+01
1.830800e+16 8.991522e-01 4.712160e+01
1.830800e+16 9.018231e-01 4.714380e+01
1.830800e+16 9.044601e-01 4.716580e+01
1.830800e+16 9.070630e-01 4.718740e+01
1.830800e+16 9.096320e-01 4.720880e+01
1.830800e+16 9.121659e-01 4.722960e+01
1.830800e+16 9.146662e-01 4.725020e+01
1.830800e+16 9.171312e-01 4.727060e+01
1.830800e+16 9.195620e-01 4.729040e+01
1.830800e+16 9.219581e-01 4.731020e+01
1.830800e+16 9.243190e-01 4.732940e+01
1.830800e+16 9.266459e-01 4.734840e+01
1.830800e+16 9.289370e-01 4.736700e+01
1.830800e+16 9.311938e-01 4.738540e+01
1.830800e+16 9.334152e-01 4.740340e+01
1.830800e+16 9.356009e-01 4.742120e+01
1.830800e+16 9.377521e-01 4.743860e+01
1.830800e+16 9.398669e-01 4.745560e+01
1.830800e+16 9.419469e-01 4.747240e+01
1.830800e+16 9.439920e-01 4.748880e+01
1.830800e+16 9.459999e-01 4.750500e+01
1.830800e+16 9.479731e-01 4.752080e+01
1.830800e+16 9.499111e-01 4.753620e+01
1.830800e+16 9.518121e-01 4.755140e+01
1.830800e+16 9.536780e-01 4.756640e+01
1.830800e+16 9.555080e-01 4.758080e+01
1.830800e+16 9.573011e-01 4.759520e+01
1.830800e+16 9.590589e-01 4.760900e+01
1.830800e+16 9.607800e-01 4.762280e+01
1.830800e+16 9.624651e-01 4.763600e+01
1.830800e+16 9.641139e-01 4.764920e+01
1.830800e+16 9.657261e-01 4.766180e+01
1.830800e+16 9.673021e-01 4.767420e+01
1.830800e+16 9.688421e-01 4.768640e+01
1.830800e+16 9.703451e-01 4.769820e+01
1.830800e+16 9.718110e-01 4.770980e+01
1.830800e+16 9.732409e-01 4.772100e+01
1.830800e+16 9.746339e-01 4.773180e+01
1.830800e+16 9.759899e-01 4.774260e+01
1.830800e+16 9.773091e-01 4.775280e+01
1.830800e+16 9.785920e-01 4.776280e+01
1.830800e+16 9.798371e-01 4.777260e+01
1.830800e+16 9.810459e-01 4.778200e+01
1.830800e+16 9.822180e-01 4.779120e+01
1.830800e+16 9.833520e-01 4.780000e+01
1.830800e+16 9.844500e-01 4.780840e+01
1.830800e+16 9.855101e-01 4.781680e+01
1.830800e+16 9.865329e-01 4.782460e+01
1.830800e+16 9.875191e-01 4.783240e+01
1.830800e+16 9.884680e-01 4.783960e+01
1.830800e+16 9.893790e-01 4.784680e+01
1.830800e+16 9.902529e-01 4.785340e+01
1.830800e+16 9.910900e-01 4.786000e+01
1.830800e+16 9.918890e-01 4.786620e+01
1.830800e+16 9.926510e-01 4.787200e+01
1.830800e+16 9.933761e-01 4.787760e+01
1.830800e+16 9.940630e-01 4.788300e+01
1.830800e+16 9.947120e-01 4.788800e+01
1.830800e+16 9.953240e-01 4.789260e+01
1.830800e+16 9.958990e-01 4.789700e+01
1.830800e+16 9.964360e-01 4.790120e+01
1.830800e+16 9.969350e-01 4.790500e+01
1.830800e+16 9.973970e-01 4.790860e+01
1.830800e+16 9.978210e-01 4.791180e+01
1.830800e+16 9.982070e-01 4.791480e+01
1.830800e+16 9.985560e-01 4.791760e+01
1.830800e+16 9.988670e-01 4.792000e+01
1.830800e+16 9.991400e-01 4.792200e+01
1.830800e+16 9.993760e-01 4.792380e+01
1.830800e+16 9.995740e-01 4.792540e+01
1.830800e+16 9.997340e-01 4.792660e+01
1.830800e+16 9.998570e-01 4.792760e+01
1.830800e+16 9.999420e-01 4.792820e+01
1.830800e+16 9.999890e-01 4.792860e+01


1.979001e+16 1.000000e-06 2.372960e+01
1.979001e+16 6.146288e-03 2.785740e+01
1.979001e+16 1.228602e-02 2.967420e+01
1.979001e+16 1.842528e-02 3.096180e+01
1.979001e+16 2.456386e-02 3.198160e+01
1.979001e+16 3.070150e-02 3.283600e+01
1.979001e+16 3.684798e-02 3.357620e+01
1.979001e+16 4.298308e-02 3.423260e+01
1.979001e+16 4.911656e-02 3.482440e+01
1.979001e+16 5.524818e-02 3.536440e+01
1.979001e+16 6.137772e-02 3.586260e+01
1.979001e+16 6.751493e-02 3.632540e+01
1.979001e+16 7.363961e-02 3.675840e+01
1.979001e+16 7.976151e-02 3.716580e+01
1.979001e+16 8.588041e-02 3.755080e+01
1.979001e+16 9.199607e-02 3.791620e+01
1.979001e+16 9.810826e-02 3.826420e+01
1.979001e+16 1.042267e-01 3.859640e+01
1.979001e+16 1.103312e-01 3.891440e+01
1.979001e+16 1.164316e-01 3.921960e+01
1.979001e+16 1.225277e-01 3.951320e+01
1.979001e+16 1.286190e-01 3.979600e+01
1.979001e+16 1.347155e-01 4.006860e+01
1.979001e+16 1.407969e-01 4.033220e+01
1.979001e+16 1.468731e-01 4.058740e+01
1.979001e+16 1.529437e-01 4.083440e+01
1.979001e+16 1.590085e-01 4.107400e+01
1.979001e+16 1.650772e-01 4.130660e+01
1.979001e+16 1.711299e-01 4.153260e+01
1.979001e+16 1.771760e-01 4.175240e+01
1.979001e+16 1.832155e-01 4.196640e+01
1.979001e+16 1.892481e-01 4.217480e+01
1.979001e+16 1.952735e-01 4.237780e+01
1.979001e+16 2.013014e-01 4.257600e+01
1.979001e+16 2.073119e-01 4.276940e+01
1.979001e+16 2.133145e-01 4.295820e+01
1.979001e+16 2.193092e-01 4.314280e+01
1.979001e+16 2.252955e-01 4.332340e+01
1.979001e+16 2.312831e-01 4.349980e+01
1.979001e+16 2.372522e-01 4.367260e+01
1.979001e+16 2.432124e-01 4.384180e+01
1.979001e+16 2.491634e-01 4.400740e+01
1.979001e+16 2.551050e-01 4.416980e+01
1.979001e+16 2.610467e-01 4.432900e+01
1.979001e+16 2.669688e-01 4.448500e+01
1.979001e+16 2.728809e-01 4.463820e+01
1.979001e+16 2.787827e-01 4.478840e+01
1.979001e+16 2.846740e-01 4.493600e+01
1.979001e+16 2.905641e-01 4.508080e+01
1.979001e+16 2.964337e-01 4.522320e+01
1.979001e+16 3.022921e-01 4.536300e+01
1.979001e+16 3.081391e-01 4.550060e+01
1.979001e+16 3.139745e-01 4.563560e+01
1.979001e+16 3.198075e-01 4.576860e+01
1.979001e+16 3.256190e-01 4.589920e+01
1.979001e+16 3.314182e-01 4.602780e+01
1.979001e+16 3.372049e-01 4.615440e+01
1.979001e+16 3.429789e-01 4.627900e+01
1.979001e+16 3.487493e-01 4.640160e+01
1.979001e+16 3.544972e-01 4.652240e+01
1.979001e+16 3.602318e-01 4.664140e+01
1.979001e+16 3.659527e-01 4.675860e+01
1.979001e+16 3.716599e-01 4.687400e+01
1.979001e+16 3.773530e-01 4.698780e+01
1.979001e+16 3.830412e-01 4.709980e+01
1.979001e+16 3.887056e-01 4.721040e+01
1.979001e+16 3.943554e-01 4.731940e+01
1.979001e+16 3.999904e-01 4.742680e+01
1.979001e+16 4.056102e-01 4.753280e+01
1.979001e+16 4.112239e-01 4.763740e+01
1.979001e+16 4.168129e-01 4.774040e+01
1.979001e+16 4.223862e-01 4.784220e+01
1.979001e+16 4.279436e-01 4.794260e+01
1.979001e+16 4.334849e-01 4.804160e+01
1.979001e+16 4.390188e-01 4.813940e+01
1.979001e+16 4.445272e-01 4.823600e+01
1.979001e+16 4.500187e-01 4.833120e+01
1.979001e+16 4.554934e-01 4.842540e+01
1.979001e+16 4.609508e-01 4.851820e+01
1.979001e+16 4.663909e-01 4.861000e+01
1.979001e+16 4.718222e-01 4.870060e+01
1.979001e+16 4.772269e-01 4.879000e+01
1.979001e+16 4.826135e-01 4.887840e+01
1.979001e+16 4.879820e-01 4.896560e+01
1.979001e+16 4.933321e-01 4.905180e+01
1.979001e+16 4.986723e-01 4.913700e+01
1.979001e+16 5.039849e-01 4.922120e+01
1.979001e+16 5.092786e-01 4.930440e+01
1.979001e+16 5.145531e-01 4.938660e+01
1.979001e+16 5.198081e-01 4.946780e+01
1.979001e+16 5.250521e-01 4.954820e+01
1.979001e+16 5.302677e-01 4.962740e+01
1.979001e+16 5.354634e-01 4.970580e+01
1.979001e+16 5.406414e-01 4.978340e+01
1.979001e+16 5.457973e-01 4.986000e+01
1.979001e+16 5.509326e-01 4.993580e+01
1.979001e+16 5.560488e-01 5.001060e+01
1.979001e+16 5.611432e-01 5.008480e+01
1.979001e+16 5.662156e-01 5.015800e+01
1.979001e+16 5.712683e-01 5.023040e+01
1.979001e+16 5.762978e-01 5.030200e+01
1.979001e+16 5.813072e-01 5.037260e+01
1.979001e+16 5.862931e-01 5.044260e+01
1.979001e+16 5.912576e-01 5.051180e+01
1.979001e+16 5.961998e-01 5.058040e+01
1.979001e+16 6.011204e-01 5.064800e+01
1.979001e+16 6.060167e-01 5.071500e+01
1.979001e+16 6.108909e-01 5.078120e+01
1.979001e+16 6.157420e-01 5.084660e+01
1.979001e+16 6.205699e-01 5.091140e+01
1.979001e+16 6.253737e-01 5.097540e+01
1.979001e+16 6.301554e-01 5.103880e+01
1.979001e+16 6.349118e-01 5.110140e+01
1.979001e+16 6.396450e-01 5.116340e+01
1.979001e+16 6.443541e-01 5.122480e+01
1.979001e+16 6.490388e-01 5.128540e+01
1.979001e+16 6.536991e-01 5.134540e+01
1.979001e+16 6.583348e-01 5.140460e+01
1.979001e+16 6.629463e-01 5.146340e+01
1.979001e+16 6.675313e-01 5.152140e+01
1.979001e+16 6.720919e-01 5.157880e+01
1.979001e+16 6.766272e-01 5.163560e+01
1.979001e+16 6.811369e-01 5.169180e+01
1.979001e+16 6.856209e-01 5.174740e+01
1.979001e+16 6.900791e-01 5.180220e+01
1.979001e+16 6.945112e-01 5.185660e+01
1.979001e+16 6.989171e-01 5.191040e+01
1.979001e+16 7.032960e-01 5.196360e+01
1.979001e+16 7.076490e-01 5.201620e+01
1.979001e+16 7.119747e-01 5.206820e+01
1.979001e+16 7.162749e-01 5.211960e+01
1.979001e+16 7.205473e-01 5.217040e+01
1.979001e+16 7.247919e-01 5.222080e+01
1.979001e+16 7.290099e-01 5.227060e+01
1.979001e+16 7.332010e-01 5.231980e+01
1.979001e+16 7.373631e-01 5.236840e+01
1.979001e+16 7.414981e-01 5.241660e+01
1.979001e+16 7.456050e-01 5.246420e+01
1.979001e+16 7.496839e-01 5.251140e+01
1.979001e+16 7.537352e-01 5.255780e+01
1.979001e+16 7.577573e-01 5.260400e+01
1.979001e+16 7.617502e-01 5.264940e+01
1.979001e+16 7.657150e-01 5.269440e+01
1.979001e+16 7.696510e-01 5.273900e+01
1.979001e+16 7.735579e-01 5.278280e+01
1.979001e+16 7.774350e-01 5.282640e+01
1.979001e+16 7.812840e-01 5.286940e+01
1.979001e+16 7.851029e-01 5.291180e+01
1.979001e+16 7.888923e-01 5.295380e+01
1.979001e+16 7.926512e-01 5.299540e+01
1.979001e+16 7.963808e-01 5.303640e+01
1.979001e+16 8.000811e-01 5.307700e+01
1.979001e+16 8.037499e-01 5.311700e+01
1.979001e+16 8.073890e-01 5.315660e+01
1.979001e+16 8.109982e-01 5.319580e+01
1.979001e+16 8.145763e-01 5.323440e+01
1.979001e+16 8.181230e-01 5.327260e+01
1.979001e+16 8.216389e-01 5.331040e+01
1.979001e+16 8.251249e-01 5.334760e+01
1.979001e+16 8.285793e-01 5.338440e+01
1.979001e+16 8.320018e-01 5.342080e+01
1.979001e+16 8.353941e-01 5.345680e+01
1.979001e+16 8.387542e-01 5.349220e+01
1.979001e+16 8.420822e-01 5.352720e+01
1.979001e+16 8.453790e-01 5.356180e+01
1.979001e+16 8.486439e-01 5.359600e+01
1.979001e+16 8.518768e-01 5.362980e+01
1.979001e+16 8.550770e-01 5.366300e+01
1.979001e+16 8.582460e-01 5.369580e+01
1.979001e+16 8.613821e-01 5.372820e+01
1.979001e+16 8.644852e-01 5.376020e+01
1.979001e+16 8.675562e-01 5.379180e+01
1.979001e+16 8.705950e-01 5.382300e+01
1.979001e+16 8.735999e-01 5.385380e+01
1.979001e+16 8.765719e-01 5.388400e+01
1.979001e+16 8.795118e-01 5.391400e+01
1.979001e+16 8.824180e-01 5.394340e+01
1.979001e+16 8.852910e-01 5.397240e+01
1.979001e+16 8.881301e-01 5.400100e+01
1.979001e+16 8.909361e-01 5.402940e+01
1.979001e+16 8.937090e-01 5.405720e+01
1.979001e+16 8.964468e-01 5.408460e+01
1.979001e+16 8.991522e-01 5.411160e+01
1.979001e+16 9.018231e-01 5.413820e+01
1.979001e+16 9.044601e-01 5.416450e+01
1.979001e+16 9.070630e-01 5.419040e+01
1.979001e+16 9.096320e-01 5.421580e+01
1.979001e+16 9.121659e-01 5.424080e+01
1.979001e+16 9.146662e-01 5.426540e+01
1.979001e+16 9.171312e-01 5.428960e+01
1.979001e+16 9.195620e-01 5.431360e+01
1.979001e+16 9.219581e-01 5.433700e+01
1.979001e+16 9.243190e-01 5.436020e+01
1.979001e+16 9.266459e-01 5.438280e+01
1.979001e+16 9.289370e-01 5.440520e+01
1.979001e+16 9.311938e-01 5.442700e+01
1.979001e+16 9.334152e-01 5.444860e+01
1.979001e+16 9.356009e-01 5.446980e+01
1.979001e+16 9.377521e-01 5.449060e+01
1.979001e+16 9.398669e-01 5.451100e+01
1.979001e+16 9.419469e-01 5.453100e+01
1.979001e+16 9.439920e-01 5.455060e+01
1.979001e+16 9.459999e-01 5.457000e+01
1.979001e+16 9.479731e-01 5.458880e+01
1.979001e+16 9.499111e-01 5.460740e+01
1.979001e+16 9.518121e-01 5.462560e+01
1.979001e+16 9.536780e-01 5.464340e+01
1.979001e+16 9.555080e-01 5.466080e+01
1.979001e+16 9.573011e-01 5.467780e+01
1.979001e+16 9.590589e-01 5.469460e+01
1.979001e+16 9.607800e-01 5.471080e+01
1.979001e+16 9.624651e-01 5.472680e+01
1.979001e+16 9.641139e-01 5.474240e+01
1.979001e+16 9.657261e-01 5.475760e+01
1.979001e+16 9.673021e-01 5.477240e+01
1.979001e+16 9.688421e-01 5.478700e+01
1.979001e+16 9.703451e-01 5.480120e+01
1.979001e+16 9.718110e-01 5.481480e+01
1.979001e+16 9.732409e-01 5.482820e+01
1.979001e+16 9.746339e-01 5.484140e+01
1.979001e+16 9.759899e-01 5.485400e+01
1.979001e+16 9.773091e-01 5.486640e+01
1.979001e+16 9.785920e-01 5.487840e+01
1.979001e+16 9.798371e-01 5.489000e+01
1.979001e+16 9.810459e-01 5.490120e+01
1.979001e+16 9.822180e-01 5.491220e+01
1.979001e+16 9.833520e-01 5.492280e+01
1.979001e+16 9.844500e-01 5.493300e+01
1.979001e+16 9.855101e-01 5.494280e+01
1.979001e+16 9.865329e-01 5.495240e+01
1.979001e+16 9.875191e-01 5.496140e+01
1.979001e+16 9.884680e-01 5.497020e+01
1.979001e+16 9.893790e-01 5.497860e+01
1.979001e+16 9.902529e-01 5.498680e+01
1.979001e+16 9.910900e-01 5.499460e+01
1.979001e+16 9.918890e-01 5.500190e+01
1.979001e+16 9.926510e-01 5.500900e+01
1.979001e+16 9.933761e-01 5.501560e+01
1.979001e+16 9.940630e-01 5.502200e+01
1.979001e+16 9.947120e-01 5.502800e+01
1.979001e+16 9.953240e-01 5.503360e+01
1.979001e+16 9.958990e-01 5.503880e+01
1.979001e+16 9.964360e-01 5.504380e+01
1.979001e+16 9.969350e-01 5.504840e+01
1.979001e+16 9.973970e-01 5.505260e+01
1.979001e+16 9.978210e-01 5.505660e+01
1.979001e+16 9.982070e-01 5.506020e+01
1.979001e+16 9.985560e-01 5.506340e+01
1.979001e+16 9.988670e-01 5.506620e+01
1.979001e+16 9.991400e-01 5.506880e+01
1.979001e+16 9.993760e-01 5.507080e+01
1.979001e+16 9.995740e-01 5.507260e+01
1.979001e+16 9.997340e-01 5.507420e+01
1.979001e+16 9.998570e-01 5.507520e+01
1.979001e+16 9.999420e-01 5.507600e+01
1.979001e+16 9.999890e-01 5.507660e+01


2.139101e+16 1.000000e-06 2.595360e+01
2.139101e+16 6.146288e-03 3.052060e+01
2.139101e+16 1.228602e-02 3.273320e+01
2.139101e+16 1.842528e-02 3.429180e+01
2.139101e+16 2.456386e-02 3.552280e+01
2.139101e+16 3.070150e-02 3.655240e+01
2.139101e+16 3.684798e-02 3.744360e+01
2.139101e+16 4.298308e-02 3.823340e+01
2.139101e+16 4.911656e-02 3.894540e+01
2.139101e+16 5.524818e-02 3.959520e+01
2.139101e+16 6.137772e-02 4.019460e+01
2.139101e+16 6.751493e-02 4.075180e+01
2.139101e+16 7.363961e-02 4.127320e+01
2.139101e+16 7.976151e-02 4.176380e+01
2.139101e+16 8.588041e-02 4.222760e+01
2.139101e+16 9.199607e-02 4.266780e+01
2.139101e+16 9.810826e-02 4.308660e+01
2.139101e+16 1.042267e-01 4.348660e+01
2.139101e+16 1.103312e-01 4.386960e+01
2.139101e+16 1.164316e-01 4.423680e+01
2.139101e+16 1.225277e-01 4.458980e+01
2.139101e+16 1.286190e-01 4.492980e+01
2.139101e+16 1.347155e-01 4.525760e+01
2.139101e+16 1.407969e-01 4.557420e+01
2.139101e+16 1.468731e-01 4.588040e+01
2.139101e+16 1.529437e-01 4.617680e+01
2.139101e+16 1.590085e-01 4.646420e+01
2.139101e+16 1.650772e-01 4.674300e+01
2.139101e+16 1.711299e-01 4.701360e+01
2.139101e+16 1.771760e-01 4.727700e+01
2.139101e+16 1.832155e-01 4.753300e+01
2.139101e+16 1.892481e-01 4.778240e+01
2.139101e+16 1.952735e-01 4.802540e+01
2.139101e+16 2.013014e-01 4.826220e+01
2.139101e+16 2.073119e-01 4.849360e+01
2.139101e+16 2.133145e-01 4.871920e+01
2.139101e+16 2.193092e-01 4.893980e+01
2.139101e+16 2.252955e-01 4.915520e+01
2.139101e+16 2.312831e-01 4.936600e+01
2.139101e+16 2.372522e-01 4.957220e+01
2.139101e+16 2.432124e-01 4.977420e+01
2.139101e+16 2.491634e-01 4.997180e+01
2.139101e+16 2.551050e-01 5.016560e+01
2.139101e+16 2.610467e-01 5.035540e+01
2.139101e+16 2.669688e-01 5.054160e+01
2.139101e+16 2.728809e-01 5.072420e+01
2.139101e+16 2.787827e-01 5.090340e+01
2.139101e+16 2.846740e-01 5.107940e+01
2.139101e+16 2.905641e-01 5.125220e+01
2.139101e+16 2.964337e-01 5.142180e+01
2.139101e+16 3.022921e-01 5.158860e+01
2.139101e+16 3.081391e-01 5.175240e+01
2.139101e+16 3.139745e-01 5.191360e+01
2.139101e+16 3.198075e-01 5.207200e+01
2.139101e+16 3.256190e-01 5.222780e+01
2.139101e+16 3.314182e-01 5.238100e+01
2.139101e+16 3.372049e-01 5.253200e+01
2.139101e+16 3.429789e-01 5.268040e+01
2.139101e+16 3.487493e-01 5.282660e+01
2.139101e+16 3.544972e-01 5.297060e+01
2.139101e+16 3.602318e-01 5.311240e+01
2.139101e+16 3.659527e-01 5.325220e+01
2.139101e+16 3.716599e-01 5.338980e+01
2.139101e+16 3.773530e-01 5.352540e+01
2.139101e+16 3.830412e-01 5.365920e+01
2.139101e+16 3.887056e-01 5.379100e+01
2.139101e+16 3.943554e-01 5.392080e+01
2.139101e+16 3.999904e-01 5.404900e+01
2.139101e+16 4.056102e-01 5.417540e+01
2.139101e+16 4.112239e-01 5.430000e+01
2.139101e+16 4.168129e-01 5.442300e+01
2.139101e+16 4.223862e-01 5.454440e+01
2.139101e+16 4.279436e-01 5.466400e+01
2.139101e+16 4.334849e-01 5.478220e+01
2.139101e+16 4.390188e-01 5.489880e+01
2.139101e+16 4.445272e-01 5.501400e+01
2.139101e+16 4.500187e-01 5.512760e+01
2.139101e+16 4.554934e-01 5.523980e+01
2.139101e+16 4.609508e-01 5.535060e+01
2.139101e+16 4.663909e-01 5.546000e+01
2.139101e+16 4.718222e-01 5.556800e+01
2.139101e+16 4.772269e-01 5.567480e+01
2.139101e+16 4.826135e-01 5.578020e+01
2.139101e+16 4.879820e-01 5.588440e+01
2.139101e+16 4.933321e-01 5.598720e+01
2.139101e+16 4.986723e-01 5.608900e+01
2.139101e+16 5.039849e-01 5.618940e+01
2.139101e+16 5.092786e-01 5.628860e+01
2.139101e+16 5.145531e-01 5.638680e+01
2.139101e+16 5.198081e-01 5.648380e+01
2.139101e+16 5.250521e-01 5.657960e+01
2.139101e+16 5.302677e-01 5.667420e+01
2.139101e+16 5.354634e-01 5.676780e+01
2.139101e+16 5.406414e-01 5.686040e+01
2.139101e+16 5.457973e-01 5.695200e+01
2.139101e+16 5.509326e-01 5.704240e+01
2.139101e+16 5.560488e-01 5.713180e+01
2.139101e+16 5.611432e-01 5.722020e+01
2.139101e+16 5.662156e-01 5.730760e+01
2.139101e+16 5.712683e-01 5.739400e+01
2.139101e+16 5.762978e-01 5.747960e+01
2.139101e+16 5.813072e-01 5.756400e+01
2.139101e+16 5.862931e-01 5.764760e+01
2.139101e+16 5.912576e-01 5.773020e+01
2.139101e+16 5.961998e-01 5.781200e+01
2.139101e+16 6.011204e-01 5.789280e+01
2.139101e+16 6.060167e-01 5.797280e+01
2.139101e+16 6.108909e-01 5.805180e+01
2.139101e+16 6.157420e-01 5.813000e+01
2.139101e+16 6.205699e-01 5.820740e+01
2.139101e+16 6.253737e-01 5.828400e+01
2.139101e+16 6.301554e-01 5.835960e+01
2.139101e+16 6.349118e-01 5.843440e+01
2.139101e+16 6.396450e-01 5.850860e+01
2.139101e+16 6.443541e-01 5.858180e+01
2.139101e+16 6.490388e-01 5.865420e+01
2.139101e+16 6.536991e-01 5.872580e+01
2.139101e+16 6.583348e-01 5.879680e+01
2.139101e+16 6.629463e-01 5.886680e+01
2.139101e+16 6.675313e-01 5.893620e+01
2.139101e+16 6.720919e-01 5.900480e+01
2.139101e+16 6.766272e-01 5.907260e+01
2.139101e+16 6.811369e-01 5.913980e+01
2.139101e+16 6.856209e-01 5.920620e+01
2.139101e+16 6.900791e-01 5.927180e+01
2.139101e+16 6.945112e-01 5.933680e+01
2.139101e+16 6.989171e-01 5.940100e+01
2.139101e+16 7.032960e-01 5.946460e+01
2.139101e+16 7.076490e-01 5.952740e+01
2.139101e+16 7.119747e-01 5.958960e+01
2.139101e+16 7.162749e-01 5.965120e+01
2.139101e+16 7.205473e-01 5.971200e+01
2.139101e+16 7.247919e-01 5.977200e+01
2.139101e+16 7.290099e-01 5.983160e+01
2.139101e+16 7.332010e-01 5.989040e+01
2.139101e+16 7.373631e-01 5.994860e+01
2.139101e+16 7.414981e-01 6.000620e+01
2.139101e+16 7.456050e-01 6.006300e+01
2.139101e+16 7.496839e-01 6.011940e+01
2.139101e+16 7.537352e-01 6.017500e+01
2.139101e+16 7.577573e-01 6.023000e+01
2.139101e+16 7.617502e-01 6.028440e+01
2.139101e+16 7.657150e-01 6.033820e+01
2.139101e+16 7.696510e-01 6.039140e+01
2.139101e+16 7.735579e-01 6.044400e+01
2.139101e+16 7.774350e-01 6.049600e+01
2.139101e+16 7.812840e-01 6.054740e+01
2.139101e+16 7.851029e-01 6.059820e+01
2.139101e+16 7.888923e-01 6.064840e+01
2.139101e+16 7.926512e-01 6.069800e+01
2.139101e+16 7.963808e-01 6.074700e+01
2.139101e+16 8.000811e-01 6.079560e+01
2.139101e+16 8.037499e-01 6.084340e+01
2.139101e+16 8.073890e-01 6.089080e+01
2.139101e+16 8.109982e-01 6.093760e+01
2.139101e+16 8.145763e-01 6.098380e+01
2.139101e+16 8.181230e-01 6.102960e+01
2.139101e+16 8.216389e-01 6.107460e+01
2.139101e+16 8.251249e-01 6.111920e+01
2.139101e+16 8.285793e-01 6.116320e+01
2.139101e+16 8.320018e-01 6.120680e+01
2.139101e+16 8.353941e-01 6.124980e+01
2.139101e+16 8.387542e-01 6.129220e+01
2.139101e+16 8.420822e-01 6.133400e+01
2.139101e+16 8.453790e-01 6.137540e+01
2.139101e+16 8.486439e-01 6.141620e+01
2.139101e+16 8.518768e-01 6.145660e+01
2.139101e+16 8.550770e-01 6.149640e+01
2.139101e+16 8.582460e-01 6.153560e+01
2.139101e+16 8.613821e-01 6.157440e+01
2.139101e+16 8.644852e-01 6.161260e+01
2.139101e+16 8.675562e-01 6.165040e+01
2.139101e+16 8.705950e-01 6.168780e+01
2.139101e+16 8.735999e-01 6.172440e+01
2.139101e+16 8.765719e-01 6.176060e+01
2.139101e+16 8.795118e-01 6.179640e+01
2.139101e+16 8.824180e-01 6.183180e+01
2.139101e+16 8.852910e-01 6.186640e+01
2.139101e+16 8.881301e-01 6.190080e+01
2.139101e+16 8.909361e-01 6.193460e+01
2.139101e+16 8.937090e-01 6.196780e+01
2.139101e+16 8.964468e-01 6.200060e+01
2.139101e+16 8.991522e-01 6.203300e+01
2.139101e+16 9.018231e-01 6.206480e+01
2.139101e+16 9.044601e-01 6.209620e+01
2.139101e+16 9.070630e-01 6.212700e+01
2.139101e+16 9.096320e-01 6.215740e+01
2.139101e+16 9.121659e-01 6.218740e+01
2.139101e+16 9.146662e-01 6.221700e+01
2.139101e+16 9.171312e-01 6.224600e+01
2.139101e+16 9.195620e-01 6.227440e+01
2.139101e+16 9.219581e-01 6.230260e+01
2.139101e+16 9.243190e-01 6.233020e+01
2.139101e+16 9.266459e-01 6.235740e+01
2.139101e+16 9.289370e-01 6.238400e+01
2.139101e+16 9.311938e-01 6.241020e+01
2.139101e+16 9.334152e-01 6.243600e+01
2.139101e+16 9.356009e-01 6.246140e+01
2.139101e+16 9.377521e-01 6.248620e+01
2.139101e+16 9.398669e-01 6.251060e+01
2.139101e+16 9.419469e-01 6.253460e+01
2.139101e+16 9.439920e-01 6.255800e+01
2.139101e+16 9.459999e-01 6.258120e+01
2.139101e+16 9.479731e-01 6.260380e+01
2.139101e+16 9.499111e-01 6.262600e+01
2.139101e+16 9.518121e-01 6.264760e+01
2.139101e+16 9.536780e-01 6.266900e+01
2.139101e+16 9.555080e-01 6.268980e+01
2.139101e+16 9.573011e-01 6.271020e+01
2.139101e+16 9.590589e-01 6.273020e+01
2.139101e+16 9.607800e-01 6.274960e+01
2.139101e+16 9.624651e-01 6.276880e+01
2.139101e+16 9.641139e-01 6.278740e+01
2.139101e+16 9.657261e-01 6.280560e+01
2.139101e+16 9.673021e-01 6.282340e+01
2.139101e+16 9.688421e-01 6.284080e+01
2.139101e+16 9.703451e-01 6.285760e+01
2.139101e+16 9.718110e-01 6.287420e+01
2.139101e+16 9.732409e-01 6.289020e+01
2.139101e+16 9.746339e-01 6.290580e+01
2.139101e+16 9.759899e-01 6.292100e+01
2.139101e+16 9.773091e-01 6.293580e+01
2.139101e+16 9.785920e-01 6.295020e+01
2.139101e+16 9.798371e-01 6.296400e+01
2.139101e+16 9.810459e-01 6.297740e+01
2.139101e+16 9.822180e-01 6.299060e+01
2.139101e+16 9.833520e-01 6.300320e+01
2.139101e+16 9.844500e-01 6.301540e+01
2.139101e+16 9.855101e-01 6.302720e+01
2.139101e+16 9.865329e-01 6.303860e+01
