#nu mu I
5.209002e+14 6.945112e-01 1.038076e-02
5.209002e+14 6.989171e-01 1.038307e-02
5.209002e+14 7.032960e-01 1.038536e-02
5.209002e+14 7.076490e-01 1.038763e-02
5.209002e+14 7.119747e-01 1.038987e-02
5.209002e+14 7.162749e-01 1.039210e-02
5.209002e+14 7.205473e-01 1.039430e-02
5.209002e+14 7.247919e-01 1.039648e-02
5.209002e+14 7.290099e-01 1.039864e-02
5.209002e+14 7.332010e-01 1.040077e-02
5.209002e+14 7.373631e-01 1.040289e-02
5.209002e+14 7.414981e-01 1.040499e-02
5.209002e+14 7.456050e-01 1.040707e-02
5.209002e+14 7.496839e-01 1.040913e-02
5.209002e+14 7.537352e-01 1.041116e-02
5.209002e+14 7.577573e-01 1.041318e-02
5.209002e+14 7.617502e-01 1.041518e-02
5.209002e+14 7.657150e-01 1.041715e-02
5.209002e+14 7.696510e-01 1.041911e-02
5.209002e+14 7.735579e-01 1.042105e-02
5.209002e+14 7.774350e-01 1.042296e-02
5.209002e+14 7.812840e-01 1.042486e-02
5.209002e+14 7.851029e-01 1.042674e-02
5.209002e+14 7.888923e-01 1.042860e-02
5.209002e+14 7.926512e-01 1.043044e-02
5.209002e+14 7.963808e-01 1.043225e-02
5.209002e+14 8.000811e-01 1.043405e-02
5.209002e+14 8.037499e-01 1.043583e-02
5.209002e+14 8.073890e-01 1.043759e-02
5.209002e+14 8.109982e-01 1.043933e-02
5.209002e+14 8.145763e-01 1.044105e-02
5.209002e+14 8.181230e-01 1.044276e-02
5.209002e+14 8.216389e-01 1.044444e-02
5.209002e+14 8.251249e-01 1.044611e-02
5.209002e+14 8.285793e-01 1.044776e-02
5.209002e+14 8.320018e-01 1.044938e-02
5.209002e+14 8.353941e-01 1.045100e-02
5.209002e+14 8.387542e-01 1.045258e-02
5.209002e+14 8.420822e-01 1.045416e-02
5.209002e+14 8.453790e-01 1.045571e-02
5.209002e+14 8.486439e-01 1.045725e-02
5.209002e+14 8.518768e-01 1.045877e-02
5.209002e+14 8.550770e-01 1.046027e-02
5.209002e+14 8.582460e-01 1.046175e-02
5.209002e+14 8.613821e-01 1.046321e-02
5.209002e+14 8.644852e-01 1.046465e-02
5.209002e+14 8.675562e-01 1.046608e-02
5.209002e+14 8.705950e-01 1.046749e-02
5.209002e+14 8.735999e-01 1.046888e-02
5.209002e+14 8.765719e-01 1.047025e-02
5.209002e+14 8.795118e-01 1.047160e-02
5.209002e+14 8.824180e-01 1.047294e-02
5.209002e+14 8.852910e-01 1.047426e-02
5.209002e+14 8.881301e-01 1.047556e-02
5.209002e+14 8.909361e-01 1.047685e-02
5.209002e+14 8.937090e-01 1.047811e-02
5.209002e+14 8.964468e-01 1.047936e-02
5.209002e+14 8.991522e-01 1.048059e-02
5.209002e+14 9.018231e-01 1.048181e-02
5.209002e+14 9.044601e-01 1.048301e-02
5.209002e+14 9.070630e-01 1.048418e-02
5.209002e+14 9.096320e-01 1.048534e-02
5.209002e+14 9.121659e-01 1.048649e-02
5.209002e+14 9.146662e-01 1.048761e-02
5.209002e+14 9.171312e-01 1.048872e-02
5.209002e+14 9.195620e-01 1.048981e-02
5.209002e+14 9.219581e-01 1.049089e-02
5.209002e+14 9.243190e-01 1.049194e-02
5.209002e+14 9.266459e-01 1.049298e-02
5.209002e+14 9.289370e-01 1.049401e-02
5.209002e+14 9.311938e-01 1.049502e-02
5.209002e+14 9.334152e-01 1.049600e-02
5.209002e+14 9.356009e-01 1.049698e-02
5.209002e+14 9.377521e-01 1.049794e-02
5.209002e+14 9.398669e-01 1.049887e-02
5.209002e+14 9.419469e-01 1.049979e-02
5.209002e+14 9.439920e-01 1.050070e-02
5.209002e+14 9.459999e-01 1.050158e-02
5.209002e+14 9.479731e-01 1.050245e-02
5.209002e+14 9.499111e-01 1.050331e-02
5.209002e+14 9.518121e-01 1.050415e-02
5.209002e+14 9.536780e-01 1.050497e-02
5.209002e+14 9.555080e-01 1.050577e-02
5.209002e+14 9.573011e-01 1.050655e-02
5.209002e+14 9.590589e-01 1.050733e-02
5.209002e+14 9.607800e-01 1.050809e-02
5.209002e+14 9.624651e-01 1.050881e-02
5.209002e+14 9.641139e-01 1.050954e-02
5.209002e+14 9.657261e-01 1.051025e-02
5.209002e+14 9.673021e-01 1.051093e-02
5.209002e+14 9.688421e-01 1.051160e-02
5.209002e+14 9.703451e-01 1.051225e-02
5.209002e+14 9.718110e-01 1.051289e-02
5.209002e+14 9.732409e-01 1.051351e-02
5.209002e+14 9.746339e-01 1.051412e-02
5.209002e+14 9.759899e-01 1.051471e-02
5.209002e+14 9.773091e-01 1.051528e-02
5.209002e+14 9.785920e-01 1.051584e-02
5.209002e+14 9.798371e-01 1.051638e-02
5.209002e+14 9.810459e-01 1.051690e-02
5.209002e+14 9.822180e-01 1.051740e-02
5.209002e+14 9.833520e-01 1.051790e-02
5.209002e+14 9.844500e-01 1.051837e-02
5.209002e+14 9.855101e-01 1.051882e-02
5.209002e+14 9.865329e-01 1.051926e-02
5.209002e+14 9.875191e-01 1.051970e-02
5.209002e+14 9.884680e-01 1.052010e-02
5.209002e+14 9.893790e-01 1.052050e-02
5.209002e+14 9.902529e-01 1.052086e-02
5.209002e+14 9.910900e-01 1.052122e-02
5.209002e+14 9.918890e-01 1.052158e-02
5.209002e+14 9.926510e-01 1.052190e-02
5.209002e+14 9.933761e-01 1.052222e-02
5.209002e+14 9.940630e-01 1.052250e-02
5.209002e+14 9.947120e-01 1.052278e-02
5.209002e+14 9.953240e-01 1.052304e-02
5.209002e+14 9.958990e-01 1.052330e-02
5.209002e+14 9.964360e-01 1.052352e-02
5.209002e+14 9.969350e-01 1.052374e-02
5.209002e+14 9.973970e-01 1.052394e-02
5.209002e+14 9.978210e-01 1.052412e-02
5.209002e+14 9.982070e-01 1.052428e-02
5.209002e+14 9.985560e-01 1.052443e-02
5.209002e+14 9.988670e-01 1.052456e-02
5.209002e+14 9.991400e-01 1.052468e-02
5.209002e+14 9.993760e-01 1.052478e-02
5.209002e+14 9.995740e-01 1.052486e-02
5.209002e+14 9.997340e-01 1.052494e-02
5.209002e+14 9.998570e-01 1.052499e-02
5.209002e+14 9.999420e-01 1.052502e-02
5.209002e+14 9.999890e-01 1.052504e-02


5.630603e+14 1.000000e-06 1.113285e-02
5.630603e+14 6.146288e-03 1.130966e-02
5.630603e+14 1.228602e-02 1.135292e-02
5.630603e+14 1.842528e-02 1.137697e-02
5.630603e+14 2.456386e-02 1.139555e-02
5.630603e+14 3.070150e-02 1.141164e-02
5.630603e+14 3.684798e-02 1.142632e-02
5.630603e+14 4.298308e-02 1.144003e-02
5.630603e+14 4.911656e-02 1.145302e-02
5.630603e+14 5.524818e-02 1.146543e-02
5.630603e+14 6.137772e-02 1.147735e-02
5.630603e+14 6.751493e-02 1.148885e-02
5.630603e+14 7.363961e-02 1.149998e-02
5.630603e+14 7.976151e-02 1.151079e-02
5.630603e+14 8.588041e-02 1.152129e-02
5.630603e+14 9.199607e-02 1.153153e-02
5.630603e+14 9.810826e-02 1.154150e-02
5.630603e+14 1.042267e-01 1.155127e-02
5.630603e+14 1.103312e-01 1.156080e-02
5.630603e+14 1.164316e-01 1.157014e-02
5.630603e+14 1.225277e-01 1.157930e-02
5.630603e+14 1.286190e-01 1.158827e-02
5.630603e+14 1.347155e-01 1.159707e-02
5.630603e+14 1.407969e-01 1.160572e-02
5.630603e+14 1.468731e-01 1.161422e-02
5.630603e+14 1.529437e-01 1.162256e-02
5.630603e+14 1.590085e-01 1.163078e-02
5.630603e+14 1.650772e-01 1.163887e-02
5.630603e+14 1.711299e-01 1.164682e-02
5.630603e+14 1.771760e-01 1.165464e-02
5.630603e+14 1.832155e-01 1.166236e-02
5.630603e+14 1.892481e-01 1.166997e-02
5.630603e+14 1.952735e-01 1.167746e-02
5.630603e+14 2.013014e-01 1.168485e-02
5.630603e+14 2.073119e-01 1.169213e-02
5.630603e+14 2.133145e-01 1.169932e-02
5.630603e+14 2.193092e-01 1.170640e-02
5.630603e+14 2.252955e-01 1.171340e-02
5.630603e+14 2.312831e-01 1.172031e-02
5.630603e+14 2.372522e-01 1.172713e-02
5.630603e+14 2.432124e-01 1.173387e-02
5.630603e+14 2.491634e-01 1.174052e-02
5.630603e+14 2.551050e-01 1.174709e-02
5.630603e+14 2.610467e-01 1.175358e-02
5.630603e+14 2.669688e-01 1.176001e-02
5.630603e+14 2.728809e-01 1.176634e-02
5.630603e+14 2.787827e-01 1.177262e-02
5.630603e+14 2.846740e-01 1.177881e-02
5.630603e+14 2.905641e-01 1.178494e-02
5.630603e+14 2.964337e-01 1.179100e-02
5.630603e+14 3.022921e-01 1.179699e-02
5.630603e+14 3.081391e-01 1.180292e-02
5.630603e+14 3.139745e-01 1.180878e-02
5.630603e+14 3.198075e-01 1.181458e-02
5.630603e+14 3.256190e-01 1.182032e-02
5.630603e+14 3.314182e-01 1.182599e-02
5.630603e+14 3.372049e-01 1.183161e-02
5.630603e+14 3.429789e-01 1.183717e-02
5.630603e+14 3.487493e-01 1.184268e-02
5.630603e+14 3.544972e-01 1.184812e-02
5.630603e+14 3.602318e-01 1.185351e-02
5.630603e+14 3.659527e-01 1.185885e-02
5.630603e+14 3.716599e-01 1.186414e-02
5.630603e+14 3.773530e-01 1.186937e-02
5.630603e+14 3.830412e-01 1.187454e-02
5.630603e+14 3.887056e-01 1.187968e-02
5.630603e+14 3.943554e-01 1.188476e-02
5.630603e+14 3.999904e-01 1.188979e-02
5.630603e+14 4.056102e-01 1.189477e-02
5.630603e+14 4.112239e-01 1.189970e-02
5.630603e+14 4.168129e-01 1.190459e-02
5.630603e+14 4.223862e-01 1.190943e-02
5.630603e+14 4.279436e-01 1.191423e-02
5.630603e+14 4.334849e-01 1.191897e-02
5.630603e+14 4.390188e-01 1.192368e-02
5.630603e+14 4.445272e-01 1.192835e-02
5.630603e+14 4.500187e-01 1.193296e-02
5.630603e+14 4.554934e-01 1.193753e-02
5.630603e+14 4.609508e-01 1.194207e-02
5.630603e+14 4.663909e-01 1.194656e-02
5.630603e+14 4.718222e-01 1.195101e-02
5.630603e+14 4.772269e-01 1.195542e-02
5.630603e+14 4.826135e-01 1.195978e-02
5.630603e+14 4.879820e-01 1.196411e-02
5.630603e+14 4.933321e-01 1.196840e-02
5.630603e+14 4.986723e-01 1.197265e-02
5.630603e+14 5.039849e-01 1.197685e-02
5.630603e+14 5.092786e-01 1.198102e-02
5.630603e+14 5.145531e-01 1.198516e-02
5.630603e+14 5.198081e-01 1.198926e-02
5.630603e+14 5.250521e-01 1.199332e-02
5.630603e+14 5.302677e-01 1.199734e-02
5.630603e+14 5.354634e-01 1.200133e-02
5.630603e+14 5.406414e-01 1.200529e-02
5.630603e+14 5.457973e-01 1.200920e-02
5.630603e+14 5.509326e-01 1.201308e-02
5.630603e+14 5.560488e-01 1.201693e-02
5.630603e+14 5.611432e-01 1.202074e-02
5.630603e+14 5.662156e-01 1.202452e-02
5.630603e+14 5.712683e-01 1.202826e-02
5.630603e+14 5.762978e-01 1.203197e-02
5.630603e+14 5.813072e-01 1.203564e-02
5.630603e+14 5.862931e-01 1.203928e-02
5.630603e+14 5.912576e-01 1.204290e-02
5.630603e+14 5.961998e-01 1.204647e-02
5.630603e+14 6.011204e-01 1.205002e-02
5.630603e+14 6.060167e-01 1.205353e-02
5.630603e+14 6.108909e-01 1.205702e-02
5.630603e+14 6.157420e-01 1.206046e-02
5.630603e+14 6.205699e-01 1.206388e-02
5.630603e+14 6.253737e-01 1.206727e-02
5.630603e+14 6.301554e-01 1.207063e-02
5.630603e+14 6.349118e-01 1.207396e-02
5.630603e+14 6.396450e-01 1.207725e-02
5.630603e+14 6.443541e-01 1.208051e-02
5.630603e+14 6.490388e-01 1.208375e-02
5.630603e+14 6.536991e-01 1.208695e-02
5.630603e+14 6.583348e-01 1.209013e-02
5.630603e+14 6.629463e-01 1.209328e-02
5.630603e+14 6.675313e-01 1.209640e-02
5.630603e+14 6.720919e-01 1.209949e-02
5.630603e+14 6.766272e-01 1.210255e-02
5.630603e+14 6.811369e-01 1.210559e-02
5.630603e+14 6.856209e-01 1.210859e-02
5.630603e+14 6.900791e-01 1.211156e-02
5.630603e+14 6.945112e-01 1.211450e-02
5.630603e+14 6.989171e-01 1.211742e-02
5.630603e+14 7.032960e-01 1.212032e-02
5.630603e+14 7.076490e-01 1.212318e-02
5.630603e+14 7.119747e-01 1.212601e-02
5.630603e+14 7.162749e-01 1.212883e-02
5.630603e+14 7.205473e-01 1.213161e-02
5.630603e+14 7.247919e-01 1.213436e-02
5.630603e+14 7.290099e-01 1.213710e-02
5.630603e+14 7.332010e-01 1.213980e-02
5.630603e+14 7.373631e-01 1.214247e-02
5.630603e+14 7.414981e-01 1.214512e-02
5.630603e+14 7.456050e-01 1.214775e-02
5.630603e+14 7.496839e-01 1.215035e-02
5.630603e+14 7.537352e-01 1.215291e-02
5.630603e+14 7.577573e-01 1.215546e-02
5.630603e+14 7.617502e-01 1.215798e-02
5.630603e+14 7.657150e-01 1.216048e-02
5.630603e+14 7.696510e-01 1.216294e-02
5.630603e+14 7.735579e-01 1.216538e-02
5.630603e+14 7.774350e-01 1.216780e-02
5.630603e+14 7.812840e-01 1.217019e-02
5.630603e+14 7.851029e-01 1.217257e-02
5.630603e+14 7.888923e-01 1.217491e-02
5.630603e+14 7.926512e-01 1.217722e-02
5.630603e+14 7.963808e-01 1.217952e-02
5.630603e+14 8.000811e-01 1.218178e-02
5.630603e+14 8.037499e-01 1.218402e-02
5.630603e+14 8.073890e-01 1.218624e-02
5.630603e+14 8.109982e-01 1.218844e-02
5.630603e+14 8.145763e-01 1.219062e-02
5.630603e+14 8.181230e-01 1.219276e-02
5.630603e+14 8.216389e-01 1.219489e-02
5.630603e+14 8.251249e-01 1.219699e-02
5.630603e+14 8.285793e-01 1.219905e-02
5.630603e+14 8.320018e-01 1.220111e-02
5.630603e+14 8.353941e-01 1.220314e-02
5.630603e+14 8.387542e-01 1.220514e-02
5.630603e+14 8.420822e-01 1.220712e-02
5.630603e+14 8.453790e-01 1.220908e-02
5.630603e+14 8.486439e-01 1.221102e-02
5.630603e+14 8.518768e-01 1.221292e-02
5.630603e+14 8.550770e-01 1.221482e-02
5.630603e+14 8.582460e-01 1.221668e-02
5.630603e+14 8.613821e-01 1.221852e-02
5.630603e+14 8.644852e-01 1.222034e-02
5.630603e+14 8.675562e-01 1.222214e-02
5.630603e+14 8.705950e-01 1.222391e-02
5.630603e+14 8.735999e-01 1.222567e-02
5.630603e+14 8.765719e-01 1.222739e-02
5.630603e+14 8.795118e-01 1.222909e-02
5.630603e+14 8.824180e-01 1.223077e-02
5.630603e+14 8.852910e-01 1.223244e-02
5.630603e+14 8.881301e-01 1.223407e-02
5.630603e+14 8.909361e-01 1.223569e-02
5.630603e+14 8.937090e-01 1.223728e-02
5.630603e+14 8.964468e-01 1.223886e-02
5.630603e+14 8.991522e-01 1.224040e-02
5.630603e+14 9.018231e-01 1.224192e-02
5.630603e+14 9.044601e-01 1.224344e-02
5.630603e+14 9.070630e-01 1.224492e-02
5.630603e+14 9.096320e-01 1.224638e-02
5.630603e+14 9.121659e-01 1.224782e-02
5.630603e+14 9.146662e-01 1.224923e-02
5.630603e+14 9.171312e-01 1.225063e-02
5.630603e+14 9.195620e-01 1.225200e-02
5.630603e+14 9.219581e-01 1.225335e-02
5.630603e+14 9.243190e-01 1.225469e-02
5.630603e+14 9.266459e-01 1.225599e-02
5.630603e+14 9.289370e-01 1.225727e-02
5.630603e+14 9.311938e-01 1.225855e-02
5.630603e+14 9.334152e-01 1.225979e-02
5.630603e+14 9.356009e-01 1.226101e-02
5.630603e+14 9.377521e-01 1.226221e-02
5.630603e+14 9.398669e-01 1.226339e-02
5.630603e+14 9.419469e-01 1.226455e-02
5.630603e+14 9.439920e-01 1.226569e-02
5.630603e+14 9.459999e-01 1.226680e-02
5.630603e+14 9.479731e-01 1.226790e-02
5.630603e+14 9.499111e-01 1.226897e-02
5.630603e+14 9.518121e-01 1.227002e-02
5.630603e+14 9.536780e-01 1.227106e-02
5.630603e+14 9.555080e-01 1.227206e-02
5.630603e+14 9.573011e-01 1.227306e-02
5.630603e+14 9.590589e-01 1.227402e-02
5.630603e+14 9.607800e-01 1.227496e-02
5.630603e+14 9.624651e-01 1.227590e-02
5.630603e+14 9.641139e-01 1.227680e-02
5.630603e+14 9.657261e-01 1.227768e-02
5.630603e+14 9.673021e-01 1.227854e-02
5.630603e+14 9.688421e-01 1.227939e-02
5.630603e+14 9.703451e-01 1.228021e-02
5.630603e+14 9.718110e-01 1.228101e-02
5.630603e+14 9.732409e-01 1.228179e-02
5.630603e+14 9.746339e-01 1.228255e-02
5.630603e+14 9.759899e-01 1.228329e-02
5.630603e+14 9.773091e-01 1.228401e-02
5.630603e+14 9.785920e-01 1.228471e-02
5.630603e+14 9.798371e-01 1.228539e-02
5.630603e+14 9.810459e-01 1.228605e-02
5.630603e+14 9.822180e-01 1.228668e-02
5.630603e+14 9.833520e-01 1.228729e-02
5.630603e+14 9.844500e-01 1.228789e-02
5.630603e+14 9.855101e-01 1.228847e-02
5.630603e+14 9.865329e-01 1.228902e-02
5.630603e+14 9.875191e-01 1.228955e-02
5.630603e+14 9.884680e-01 1.229007e-02
5.630603e+14 9.893790e-01 1.229055e-02
5.630603e+14 9.902529e-01 1.229103e-02
5.630603e+14 9.910900e-01 1.229149e-02
5.630603e+14 9.918890e-01 1.229191e-02
5.630603e+14 9.926510e-01 1.229233e-02
5.630603e+14 9.933761e-01 1.229271e-02
5.630603e+14 9.940630e-01 1.229309e-02
5.630603e+14 9.947120e-01 1.229343e-02
5.630603e+14 9.953240e-01 1.229377e-02
5.630603e+14 9.958990e-01 1.229407e-02
5.630603e+14 9.964360e-01 1.229437e-02
5.630603e+14 9.969350e-01 1.229463e-02
5.630603e+14 9.973970e-01 1.229488e-02
5.630603e+14 9.978210e-01 1.229511e-02
5.630603e+14 9.982070e-01 1.229531e-02
5.630603e+14 9.985560e-01 1.229551e-02
5.630603e+14 9.988670e-01 1.229567e-02
5.630603e+14 9.991400e-01 1.229582e-02
5.630603e+14 9.993760e-01 1.229595e-02
5.630603e+14 9.995740e-01 1.229605e-02
5.630603e+14 9.997340e-01 1.229613e-02
5.630603e+14 9.998570e-01 1.229621e-02
5.630603e+14 9.999420e-01 1.229625e-02
5.630603e+14 9.999890e-01 1.229627e-02


6.086297e+14 1.000000e-06 1.285270e-02
6.086297e+14 6.146288e-03 1.311283e-02
6.086297e+14 1.228602e-02 1.316132e-02
6.086297e+14 1.842528e-02 1.319028e-02
6.086297e+14 2.456386e-02 1.321355e-02
6.086297e+14 3.070150e-02 1.323415e-02
6.086297e+14 3.684798e-02 1.325313e-02
6.086297e+14 4.298308e-02 1.327094e-02
6.086297e+14 4.911656e-02 1.328786e-02
6.086297e+14 5.524818e-02 1.330403e-02
6.086297e+14 6.137772e-02 1.331959e-02
6.086297e+14 6.751493e-02 1.333459e-02
6.086297e+14 7.363961e-02 1.334911e-02
6.086297e+14 7.976151e-02 1.336319e-02
6.086297e+14 8.588041e-02 1.337689e-02
6.086297e+14 9.199607e-02 1.339022e-02
6.086297e+14 9.810826e-02 1.340322e-02
6.086297e+14 1.042267e-01 1.341592e-02
6.086297e+14 1.103312e-01 1.342833e-02
6.086297e+14 1.164316e-01 1.344047e-02
6.086297e+14 1.225277e-01 1.345235e-02
6.086297e+14 1.286190e-01 1.346400e-02
6.086297e+14 1.347155e-01 1.347542e-02
6.086297e+14 1.407969e-01 1.348663e-02
6.086297e+14 1.468731e-01 1.349764e-02
6.086297e+14 1.529437e-01 1.350845e-02
6.086297e+14 1.590085e-01 1.351907e-02
6.086297e+14 1.650772e-01 1.352952e-02
6.086297e+14 1.711299e-01 1.353981e-02
6.086297e+14 1.771760e-01 1.354992e-02
6.086297e+14 1.832155e-01 1.355988e-02
6.086297e+14 1.892481e-01 1.356969e-02
6.086297e+14 1.952735e-01 1.357935e-02
6.086297e+14 2.013014e-01 1.358887e-02
6.086297e+14 2.073119e-01 1.359826e-02
6.086297e+14 2.133145e-01 1.360751e-02
6.086297e+14 2.193092e-01 1.361664e-02
6.086297e+14 2.252955e-01 1.362564e-02
6.086297e+14 2.312831e-01 1.363452e-02
6.086297e+14 2.372522e-01 1.364328e-02
6.086297e+14 2.432124e-01 1.365193e-02
6.086297e+14 2.491634e-01 1.366048e-02
6.086297e+14 2.551050e-01 1.366891e-02
6.086297e+14 2.610467e-01 1.367724e-02
6.086297e+14 2.669688e-01 1.368547e-02
6.086297e+14 2.728809e-01 1.369360e-02
6.086297e+14 2.787827e-01 1.370163e-02
6.086297e+14 2.846740e-01 1.370957e-02
6.086297e+14 2.905641e-01 1.371741e-02
6.086297e+14 2.964337e-01 1.372517e-02
6.086297e+14 3.022921e-01 1.373283e-02
6.086297e+14 3.081391e-01 1.374041e-02
6.086297e+14 3.139745e-01 1.374791e-02
6.086297e+14 3.198075e-01 1.375531e-02
6.086297e+14 3.256190e-01 1.376265e-02
6.086297e+14 3.314182e-01 1.376990e-02
6.086297e+14 3.372049e-01 1.377707e-02
6.086297e+14 3.429789e-01 1.378417e-02
6.086297e+14 3.487493e-01 1.379119e-02
6.086297e+14 3.544972e-01 1.379814e-02
6.086297e+14 3.602318e-01 1.380501e-02
6.086297e+14 3.659527e-01 1.381181e-02
6.086297e+14 3.716599e-01 1.381854e-02
6.086297e+14 3.773530e-01 1.382521e-02
6.086297e+14 3.830412e-01 1.383181e-02
6.086297e+14 3.887056e-01 1.383834e-02
6.086297e+14 3.943554e-01 1.384481e-02
6.086297e+14 3.999904e-01 1.385120e-02
6.086297e+14 4.056102e-01 1.385755e-02
6.086297e+14 4.112239e-01 1.386382e-02
