2.0710e+15  1.00e-06  5.7947e-01
2.0710e+15  6.14e-03  6.1242e-01
2.0710e+15  1.23e-02  6.1348e-01
2.0710e+15  1.84e-02  6.1439e-01
2.0710e+15  2.46e-02  6.1522e-01
2.0710e+15  3.07e-02  6.1600e-01
2.0710e+15  3.68e-02  6.1673e-01
2.0710e+15  4.30e-02  6.1743e-01
2.0710e+15  4.91e-02  6.1811e-01
2.0710e+15  5.52e-02  6.1876e-01
2.0710e+15  6.14e-02  6.1939e-01
2.0710e+15  6.75e-02  6.2000e-01
2.0710e+15  7.36e-02  6.2059e-01
2.0710e+15  7.98e-02  6.2117e-01
2.0710e+15  8.59e-02  6.2173e-01
2.0710e+15  9.20e-02  6.2228e-01
2.0710e+15  9.81e-02  6.2282e-01
2.0710e+15  1.04e-01  6.2335e-01
2.0710e+15  1.10e-01  6.2386e-01
2.0710e+15  1.16e-01  6.2437e-01
2.0710e+15  1.23e-01  6.2487e-01
2.0710e+15  1.29e-01  6.2535e-01
2.0710e+15  1.35e-01  6.2583e-01
2.0710e+15  1.41e-01  6.2630e-01
2.0710e+15  1.47e-01  6.2676e-01
2.0710e+15  1.53e-01  6.2722e-01
2.0710e+15  1.59e-01  6.2767e-01
2.0710e+15  1.65e-01  6.2811e-01
2.0710e+15  1.71e-01  6.2854e-01
2.0710e+15  1.77e-01  6.2897e-01
2.0710e+15  1.83e-01  6.2939e-01
2.0710e+15  1.89e-01  6.2980e-01
2.0710e+15  1.95e-01  6.3021e-01
2.0710e+15  2.01e-01  6.3062e-01
2.0710e+15  2.07e-01  6.3102e-01
2.0710e+15  2.13e-01  6.3141e-01
2.0710e+15  2.19e-01  6.3180e-01
2.0710e+15  2.25e-01  6.3218e-01
2.0710e+15  2.31e-01  6.3256e-01
2.0710e+15  2.37e-01  6.3293e-01
2.0710e+15  2.43e-01  6.3330e-01
2.0710e+15  2.49e-01  6.3367e-01
2.0710e+15  2.55e-01  6.3403e-01
2.0710e+15  2.61e-01  6.3439e-01
2.0710e+15  2.67e-01  6.3474e-01
2.0710e+15  2.73e-01  6.3509e-01
2.0710e+15  2.79e-01  6.3543e-01
