#nu mu I
1.979001e+16 7.735579e-01 5.204980e+01
1.979001e+16 7.774350e-01 5.209460e+01
1.979001e+16 7.812840e-01 5.213920e+01
1.979001e+16 7.851029e-01 5.218300e+01
1.979001e+16 7.888923e-01 5.222640e+01
1.979001e+16 7.926512e-01 5.226940e+01
1.979001e+16 7.963808e-01 5.231180e+01
1.979001e+16 8.000811e-01 5.235360e+01
1.979001e+16 8.037499e-01 5.239500e+01
1.979001e+16 8.073890e-01 5.243600e+01
1.979001e+16 8.109982e-01 5.247640e+01
1.979001e+16 8.145763e-01 5.251640e+01
1.979001e+16 8.181230e-01 5.255580e+01
1.979001e+16 8.216389e-01 5.259480e+01
1.979001e+16 8.251249e-01 5.263340e+01
1.979001e+16 8.285793e-01 5.267140e+01
1.979001e+16 8.320018e-01 5.270900e+01
1.979001e+16 8.353941e-01 5.274620e+01
1.979001e+16 8.387542e-01 5.278280e+01
1.979001e+16 8.420822e-01 5.281900e+01
1.979001e+16 8.453790e-01 5.285480e+01
1.979001e+16 8.486439e-01 5.289020e+01
1.979001e+16 8.518768e-01 5.292500e+01
1.979001e+16 8.550770e-01 5.295940e+01
1.979001e+16 8.582460e-01 5.299320e+01
1.979001e+16 8.613821e-01 5.302680e+01
1.979001e+16 8.644852e-01 5.305980e+01
1.979001e+16 8.675562e-01 5.309240e+01
1.979001e+16 8.705950e-01 5.312460e+01
1.979001e+16 8.735999e-01 5.315640e+01
1.979001e+16 8.765719e-01 5.318780e+01
1.979001e+16 8.795118e-01 5.321860e+01
1.979001e+16 8.824180e-01 5.324900e+01
1.979001e+16 8.852910e-01 5.327900e+01
1.979001e+16 8.881301e-01 5.330860e+01
1.979001e+16 8.909361e-01 5.333780e+01
1.979001e+16 8.937090e-01 5.336660e+01
1.979001e+16 8.964468e-01 5.339500e+01
1.979001e+16 8.991522e-01 5.342300e+01
1.979001e+16 9.018231e-01 5.345040e+01
1.979001e+16 9.044601e-01 5.347760e+01
1.979001e+16 9.070630e-01 5.350420e+01
1.979001e+16 9.096320e-01 5.353040e+01
1.979001e+16 9.121659e-01 5.355640e+01
1.979001e+16 9.146662e-01 5.358180e+01
1.979001e+16 9.171312e-01 5.360680e+01
1.979001e+16 9.195620e-01 5.363160e+01
1.979001e+16 9.219581e-01 5.365580e+01
1.979001e+16 9.243190e-01 5.367960e+01
1.979001e+16 9.266459e-01 5.370300e+01
1.979001e+16 9.289370e-01 5.372600e+01
1.979001e+16 9.311938e-01 5.374880e+01
1.979001e+16 9.334152e-01 5.377100e+01
1.979001e+16 9.356009e-01 5.379280e+01
1.979001e+16 9.377521e-01 5.381440e+01
1.979001e+16 9.398669e-01 5.383540e+01
1.979001e+16 9.419469e-01 5.385620e+01
1.979001e+16 9.439920e-01 5.387640e+01
1.979001e+16 9.459999e-01 5.389640e+01
1.979001e+16 9.479731e-01 5.391580e+01
1.979001e+16 9.499111e-01 5.393500e+01
1.979001e+16 9.518121e-01 5.395380e+01
1.979001e+16 9.536780e-01 5.397220e+01
1.979001e+16 9.555080e-01 5.399020e+01
1.979001e+16 9.573011e-01 5.400780e+01
1.979001e+16 9.590589e-01 5.402500e+01
1.979001e+16 9.607800e-01 5.404180e+01
1.979001e+16 9.624651e-01 5.405840e+01
1.979001e+16 9.641139e-01 5.407440e+01
1.979001e+16 9.657261e-01 5.409020e+01
1.979001e+16 9.673021e-01 5.410560e+01
1.979001e+16 9.688421e-01 5.412060e+01
1.979001e+16 9.703451e-01 5.413520e+01
1.979001e+16 9.718110e-01 5.414940e+01
1.979001e+16 9.732409e-01 5.416320e+01
1.979001e+16 9.746339e-01 5.417660e+01
1.979001e+16 9.759899e-01 5.418980e+01
1.979001e+16 9.773091e-01 5.420260e+01
1.979001e+16 9.785920e-01 5.421500e+01
1.979001e+16 9.798371e-01 5.422700e+01
1.979001e+16 9.810459e-01 5.423860e+01
1.979001e+16 9.822180e-01 5.424980e+01
1.979001e+16 9.833520e-01 5.426080e+01
1.979001e+16 9.844500e-01 5.427120e+01
1.979001e+16 9.855101e-01 5.428140e+01
1.979001e+16 9.865329e-01 5.429120e+01
1.979001e+16 9.875191e-01 5.430080e+01
1.979001e+16 9.884680e-01 5.430980e+01
1.979001e+16 9.893790e-01 5.431860e+01
1.979001e+16 9.902529e-01 5.432680e+01
1.979001e+16 9.910900e-01 5.433480e+01
1.979001e+16 9.918890e-01 5.434240e+01
1.979001e+16 9.926510e-01 5.434980e+01
1.979001e+16 9.933761e-01 5.435660e+01
1.979001e+16 9.940630e-01 5.436320e+01
1.979001e+16 9.947120e-01 5.436940e+01
1.979001e+16 9.953240e-01 5.437520e+01
1.979001e+16 9.958990e-01 5.438080e+01
1.979001e+16 9.964360e-01 5.438580e+01
1.979001e+16 9.969350e-01 5.439060e+01
1.979001e+16 9.973970e-01 5.439500e+01
1.979001e+16 9.978210e-01 5.439900e+01
1.979001e+16 9.982070e-01 5.440260e+01
1.979001e+16 9.985560e-01 5.440600e+01
1.979001e+16 9.988670e-01 5.440900e+01
1.979001e+16 9.991400e-01 5.441140e+01
1.979001e+16 9.993760e-01 5.441380e+01
1.979001e+16 9.995740e-01 5.441560e+01
1.979001e+16 9.997340e-01 5.441720e+01
1.979001e+16 9.998570e-01 5.441820e+01
1.979001e+16 9.999420e-01 5.441900e+01
1.979001e+16 9.999890e-01 5.441960e+01


2.139101e+16 1.000000e-06 2.555770e+01
2.139101e+16 6.146288e-03 2.874960e+01
2.139101e+16 1.228602e-02 3.107640e+01
2.139101e+16 1.842528e-02 3.271180e+01
2.139101e+16 2.456386e-02 3.400100e+01
2.139101e+16 3.070150e-02 3.507800e+01
2.139101e+16 3.684798e-02 3.600940e+01
2.139101e+16 4.298308e-02 3.683420e+01
2.139101e+16 4.911656e-02 3.757700e+01
2.139101e+16 5.524818e-02 3.825400e+01
2.139101e+16 6.137772e-02 3.887780e+01
2.139101e+16 6.751493e-02 3.945680e+01
2.139101e+16 7.363961e-02 3.999760e+01
2.139101e+16 7.976151e-02 4.050560e+01
2.139101e+16 8.588041e-02 4.098520e+01
2.139101e+16 9.199607e-02 4.143940e+01
2.139101e+16 9.810826e-02 4.187120e+01
2.139101e+16 1.042267e-01 4.228300e+01
2.139101e+16 1.103312e-01 4.267660e+01
2.139101e+16 1.164316e-01 4.305380e+01
2.139101e+16 1.225277e-01 4.341620e+01
2.139101e+16 1.286190e-01 4.376480e+01
2.139101e+16 1.347155e-01 4.410060e+01
2.139101e+16 1.407969e-01 4.442500e+01
2.139101e+16 1.468731e-01 4.473860e+01
2.139101e+16 1.529437e-01 4.504200e+01
2.139101e+16 1.590085e-01 4.533620e+01
2.139101e+16 1.650772e-01 4.562160e+01
2.139101e+16 1.711299e-01 4.589880e+01
2.139101e+16 1.771760e-01 4.616840e+01
2.139101e+16 1.832155e-01 4.643060e+01
2.139101e+16 1.892481e-01 4.668600e+01
2.139101e+16 1.952735e-01 4.693480e+01
2.139101e+16 2.013014e-01 4.717760e+01
2.139101e+16 2.073119e-01 4.741460e+01
2.139101e+16 2.133145e-01 4.764600e+01
2.139101e+16 2.193092e-01 4.787200e+01
2.139101e+16 2.252955e-01 4.809320e+01
2.139101e+16 2.312831e-01 4.830940e+01
2.139101e+16 2.372522e-01 4.852120e+01
2.139101e+16 2.432124e-01 4.872840e+01
2.139101e+16 2.491634e-01 4.893160e+01
2.139101e+16 2.551050e-01 4.913060e+01
2.139101e+16 2.610467e-01 4.932580e+01
2.139101e+16 2.669688e-01 4.951740e+01
2.139101e+16 2.728809e-01 4.970520e+01
2.139101e+16 2.787827e-01 4.988960e+01
2.139101e+16 2.846740e-01 5.007080e+01
2.139101e+16 2.905641e-01 5.024860e+01
2.139101e+16 2.964337e-01 5.042340e+01
2.139101e+16 3.022921e-01 5.059520e+01
2.139101e+16 3.081391e-01 5.076400e+01
2.139101e+16 3.139745e-01 5.093020e+01
2.139101e+16 3.198075e-01 5.109360e+01
2.139101e+16 3.256190e-01 5.125420e+01
2.139101e+16 3.314182e-01 5.141240e+01
2.139101e+16 3.372049e-01 5.156820e+01
2.139101e+16 3.429789e-01 5.172140e+01
2.139101e+16 3.487493e-01 5.187240e+01
2.139101e+16 3.544972e-01 5.202100e+01
2.139101e+16 3.602318e-01 5.216760e+01
2.139101e+16 3.659527e-01 5.231180e+01
2.139101e+16 3.716599e-01 5.245400e+01
2.139101e+16 3.773530e-01 5.259420e+01
2.139101e+16 3.830412e-01 5.273240e+01
2.139101e+16 3.887056e-01 5.286860e+01
2.139101e+16 3.943554e-01 5.300300e+01
2.139101e+16 3.999904e-01 5.313560e+01
2.139101e+16 4.056102e-01 5.326640e+01
2.139101e+16 4.112239e-01 5.339520e+01
2.139101e+16 4.168129e-01 5.352240e+01
2.139101e+16 4.223862e-01 5.364800e+01
2.139101e+16 4.279436e-01 5.377200e+01
2.139101e+16 4.334849e-01 5.389420e+01
2.139101e+16 4.390188e-01 5.401500e+01
2.139101e+16 4.445272e-01 5.413420e+01
2.139101e+16 4.500187e-01 5.425180e+01
2.139101e+16 4.554934e-01 5.436800e+01
2.139101e+16 4.609508e-01 5.448280e+01
2.139101e+16 4.663909e-01 5.459600e+01
2.139101e+16 4.718222e-01 5.470800e+01
2.139101e+16 4.772269e-01 5.481860e+01
2.139101e+16 4.826135e-01 5.492780e+01
2.139101e+16 4.879820e-01 5.503560e+01
2.139101e+16 4.933321e-01 5.514220e+01
2.139101e+16 4.986723e-01 5.524760e+01
2.139101e+16 5.039849e-01 5.535160e+01
2.139101e+16 5.092786e-01 5.545460e+01
2.139101e+16 5.145531e-01 5.555620e+01
2.139101e+16 5.198081e-01 5.565660e+01
2.139101e+16 5.250521e-01 5.575600e+01
2.139101e+16 5.302677e-01 5.585400e+01
2.139101e+16 5.354634e-01 5.595120e+01
2.139101e+16 5.406414e-01 5.604700e+01
2.139101e+16 5.457973e-01 5.614180e+01
2.139101e+16 5.509326e-01 5.623560e+01
2.139101e+16 5.560488e-01 5.632820e+01
2.139101e+16 5.611432e-01 5.641980e+01
2.139101e+16 5.662156e-01 5.651040e+01
2.139101e+16 5.712683e-01 5.660000e+01
2.139101e+16 5.762978e-01 5.668860e+01
2.139101e+16 5.813072e-01 5.677620e+01
2.139101e+16 5.862931e-01 5.686300e+01
2.139101e+16 5.912576e-01 5.694860e+01
2.139101e+16 5.961998e-01 5.703340e+01
2.139101e+16 6.011204e-01 5.711720e+01
2.139101e+16 6.060167e-01 5.720000e+01
2.139101e+16 6.108909e-01 5.728200e+01
2.139101e+16 6.157420e-01 5.736300e+01
2.139101e+16 6.205699e-01 5.744320e+01
2.139101e+16 6.253737e-01 5.752240e+01
2.139101e+16 6.301554e-01 5.760100e+01
2.139101e+16 6.349118e-01 5.767860e+01
2.139101e+16 6.396450e-01 5.775520e+01
2.139101e+16 6.443541e-01 5.783120e+01
2.139101e+16 6.490388e-01 5.790620e+01
2.139101e+16 6.536991e-01 5.798040e+01
2.139101e+16 6.583348e-01 5.805400e+01
2.139101e+16 6.629463e-01 5.812660e+01
2.139101e+16 6.675313e-01 5.819840e+01
2.139101e+16 6.720919e-01 5.826960e+01
2.139101e+16 6.766272e-01 5.833980e+01
2.139101e+16 6.811369e-01 5.840940e+01
2.139101e+16 6.856209e-01 5.847820e+01
2.139101e+16 6.900791e-01 5.854620e+01
2.139101e+16 6.945112e-01 5.861360e+01
2.139101e+16 6.989171e-01 5.868020e+01
2.139101e+16 7.032960e-01 5.874600e+01
2.139101e+16 7.076490e-01 5.881120e+01
2.139101e+16 7.119747e-01 5.887560e+01
2.139101e+16 7.162749e-01 5.893920e+01
2.139101e+16 7.205473e-01 5.900220e+01
2.139101e+16 7.247919e-01 5.906460e+01
2.139101e+16 7.290099e-01 5.912620e+01
2.139101e+16 7.332010e-01 5.918720e+01
2.139101e+16 7.373631e-01 5.924740e+01
2.139101e+16 7.414981e-01 5.930720e+01
2.139101e+16 7.456050e-01 5.936600e+01
2.139101e+16 7.496839e-01 5.942440e+01
2.139101e+16 7.537352e-01 5.948200e+01
2.139101e+16 7.577573e-01 5.953900e+01
2.139101e+16 7.617502e-01 5.959540e+01
2.139101e+16 7.657150e-01 5.965100e+01
2.139101e+16 7.696510e-01 5.970620e+01
2.139101e+16 7.735579e-01 5.976060e+01
2.139101e+16 7.774350e-01 5.981440e+01
2.139101e+16 7.812840e-01 5.986760e+01
2.139101e+16 7.851029e-01 5.992020e+01
2.139101e+16 7.888923e-01 5.997220e+01
2.139101e+16 7.926512e-01 6.002360e+01
2.139101e+16 7.963808e-01 6.007440e+01
2.139101e+16 8.000811e-01 6.012460e+01
2.139101e+16 8.037499e-01 6.017420e+01
2.139101e+16 8.073890e-01 6.022320e+01
2.139101e+16 8.109982e-01 6.027180e+01
2.139101e+16 8.145763e-01 6.031960e+01
2.139101e+16 8.181230e-01 6.036680e+01
2.139101e+16 8.216389e-01 6.041360e+01
2.139101e+16 8.251249e-01 6.045980e+01
2.139101e+16 8.285793e-01 6.050540e+01
2.139101e+16 8.320018e-01 6.055040e+01
2.139101e+16 8.353941e-01 6.059480e+01
2.139101e+16 8.387542e-01 6.063880e+01
2.139101e+16 8.420822e-01 6.068220e+01
2.139101e+16 8.453790e-01 6.072500e+01
2.139101e+16 8.486439e-01 6.076720e+01
2.139101e+16 8.518768e-01 6.080900e+01
2.139101e+16 8.550770e-01 6.085020e+01
2.139101e+16 8.582460e-01 6.089080e+01
2.139101e+16 8.613821e-01 6.093100e+01
2.139101e+16 8.644852e-01 6.097060e+01
2.139101e+16 8.675562e-01 6.100960e+01
2.139101e+16 8.705950e-01 6.104820e+01
2.139101e+16 8.735999e-01 6.108620e+01
2.139101e+16 8.765719e-01 6.112360e+01
2.139101e+16 8.795118e-01 6.116060e+01
2.139101e+16 8.824180e-01 6.119720e+01
2.139101e+16 8.852910e-01 6.123310e+01
2.139101e+16 8.881301e-01 6.126860e+01
2.139101e+16 8.909361e-01 6.130360e+01
2.139101e+16 8.937090e-01 6.133800e+01
2.139101e+16 8.964468e-01 6.137200e+01
2.139101e+16 8.991522e-01 6.140540e+01
2.139101e+16 9.018231e-01 6.143820e+01
2.139101e+16 9.044601e-01 6.147080e+01
2.139101e+16 9.070630e-01 6.150280e+01
2.139101e+16 9.096320e-01 6.153420e+01
2.139101e+16 9.121659e-01 6.156520e+01
2.139101e+16 9.146662e-01 6.159560e+01
2.139101e+16 9.171312e-01 6.162560e+01
2.139101e+16 9.195620e-01 6.165520e+01
2.139101e+16 9.219581e-01 6.168420e+01
2.139101e+16 9.243190e-01 6.171280e+01
2.139101e+16 9.266459e-01 6.174080e+01
2.139101e+16 9.289370e-01 6.176840e+01
2.139101e+16 9.311938e-01 6.179560e+01
2.139101e+16 9.334152e-01 6.182220e+01
2.139101e+16 9.356009e-01 6.184840e+01
2.139101e+16 9.377521e-01 6.187420e+01
2.139101e+16 9.398669e-01 6.189940e+01
2.139101e+16 9.419469e-01 6.192420e+01
2.139101e+16 9.439920e-01 6.194840e+01
2.139101e+16 9.459999e-01 6.197240e+01
2.139101e+16 9.479731e-01 6.199580e+01
2.139101e+16 9.499111e-01 6.201860e+01
2.139101e+16 9.518121e-01 6.204120e+01
2.139101e+16 9.536780e-01 6.206320e+01
2.139101e+16 9.555080e-01 6.208460e+01
2.139101e+16 9.573011e-01 6.210580e+01
2.139101e+16 9.590589e-01 6.212640e+01
2.139101e+16 9.607800e-01 6.214660e+01
2.139101e+16 9.624651e-01 6.216640e+01
2.139101e+16 9.641139e-01 6.218560e+01
2.139101e+16 9.657261e-01 6.220440e+01
2.139101e+16 9.673021e-01 6.222280e+01
2.139101e+16 9.688421e-01 6.224080e+01
2.139101e+16 9.703451e-01 6.225820e+01
2.139101e+16 9.718110e-01 6.227520e+01
2.139101e+16 9.732409e-01 6.229180e+01
2.139101e+16 9.746339e-01 6.230800e+01
2.139101e+16 9.759899e-01 6.232380e+01
2.139101e+16 9.773091e-01 6.233900e+01
2.139101e+16 9.785920e-01 6.235380e+01
2.139101e+16 9.798371e-01 6.236820e+01
2.139101e+16 9.810459e-01 6.238220e+01
2.139101e+16 9.822180e-01 6.239560e+01
2.139101e+16 9.833520e-01 6.240860e+01
2.139101e+16 9.844500e-01 6.242120e+01
2.139101e+16 9.855101e-01 6.243340e+01
2.139101e+16 9.865329e-01 6.244520e+01
2.139101e+16 9.875191e-01 6.245660e+01
2.139101e+16 9.884680e-01 6.246740e+01
2.139101e+16 9.893790e-01 6.247780e+01
2.139101e+16 9.902529e-01 6.248780e+01
2.139101e+16 9.910900e-01 6.249740e+01
2.139101e+16 9.918890e-01 6.250660e+01
2.139101e+16 9.926510e-01 6.251520e+01
2.139101e+16 9.933761e-01 6.252360e+01
2.139101e+16 9.940630e-01 6.253140e+01
2.139101e+16 9.947120e-01 6.253880e+01
2.139101e+16 9.953240e-01 6.254580e+01
2.139101e+16 9.958990e-01 6.255220e+01
2.139101e+16 9.964360e-01 6.255840e+01
2.139101e+16 9.969350e-01 6.256400e+01
2.139101e+16 9.973970e-01 6.256940e+01
2.139101e+16 9.978210e-01 6.257420e+01
2.139101e+16 9.982070e-01 6.257860e+01
2.139101e+16 9.985560e-01 6.258260e+01
2.139101e+16 9.988670e-01 6.258600e+01
2.139101e+16 9.991400e-01 6.258920e+01
2.139101e+16 9.993760e-01 6.259180e+01
2.139101e+16 9.995740e-01 6.259400e+01
2.139101e+16 9.997340e-01 6.259600e+01
2.139101e+16 9.998570e-01 6.259720e+01
2.139101e+16 9.999420e-01 6.259820e+01
2.139101e+16 9.999890e-01 6.259880e+01


2.312299e+16 1.000000e-06 2.875790e+01
2.312299e+16 6.146288e-03 3.139100e+01
2.312299e+16 1.228602e-02 3.418540e+01
2.312299e+16 1.842528e-02 3.614420e+01
2.312299e+16 2.456386e-02 3.768740e+01
2.312299e+16 3.070150e-02 3.897640e+01
2.312299e+16 3.684798e-02 4.009120e+01
2.312299e+16 4.298308e-02 4.107830e+01
2.312299e+16 4.911656e-02 4.196720e+01
2.312299e+16 5.524818e-02 4.277780e+01
2.312299e+16 6.137772e-02 4.352420e+01
2.312299e+16 6.751493e-02 4.421700e+01
2.312299e+16 7.363961e-02 4.486400e+01
2.312299e+16 7.976151e-02 4.547200e+01
2.312299e+16 8.588041e-02 4.604580e+01
2.312299e+16 9.199607e-02 4.658920e+01
2.312299e+16 9.810826e-02 4.710580e+01
2.312299e+16 1.042267e-01 4.759840e+01
2.312299e+16 1.103312e-01 4.806940e+01
2.312299e+16 1.164316e-01 4.852060e+01
2.312299e+16 1.225277e-01 4.895420e+01
2.312299e+16 1.286190e-01 4.937120e+01
2.312299e+16 1.347155e-01 4.977300e+01
2.312299e+16 1.407969e-01 5.016100e+01
2.312299e+16 1.468731e-01 5.053620e+01
2.312299e+16 1.529437e-01 5.089920e+01
2.312299e+16 1.590085e-01 5.125120e+01
2.312299e+16 1.650772e-01 5.159260e+01
2.312299e+16 1.711299e-01 5.192420e+01
2.312299e+16 1.771760e-01 5.224660e+01
2.312299e+16 1.832155e-01 5.256040e+01
2.312299e+16 1.892481e-01 5.286580e+01
2.312299e+16 1.952735e-01 5.316360e+01
2.312299e+16 2.013014e-01 5.345400e+01
2.312299e+16 2.073119e-01 5.373760e+01
2.312299e+16 2.133145e-01 5.401440e+01
2.312299e+16 2.193092e-01 5.428500e+01
2.312299e+16 2.252955e-01 5.454940e+01
2.312299e+16 2.312831e-01 5.480820e+01
2.312299e+16 2.372522e-01 5.506160e+01
2.312299e+16 2.432124e-01 5.530960e+01
2.312299e+16 2.491634e-01 5.555260e+01
2.312299e+16 2.551050e-01 5.579080e+01
2.312299e+16 2.610467e-01 5.602440e+01
2.312299e+16 2.669688e-01 5.625340e+01
2.312299e+16 2.728809e-01 5.647820e+01
2.312299e+16 2.787827e-01 5.669900e+01
2.312299e+16 2.846740e-01 5.691560e+01
2.312299e+16 2.905641e-01 5.712840e+01
2.312299e+16 2.964337e-01 5.733760e+01
2.312299e+16 3.022921e-01 5.754320e+01
2.312299e+16 3.081391e-01 5.774520e+01
2.312299e+16 3.139745e-01 5.794400e+01
2.312299e+16 3.198075e-01 5.813940e+01
2.312299e+16 3.256190e-01 5.833180e+01
2.312299e+16 3.314182e-01 5.852100e+01
2.312299e+16 3.372049e-01 5.870740e+01
2.312299e+16 3.429789e-01 5.889080e+01
2.312299e+16 3.487493e-01 5.907140e+01
2.312299e+16 3.544972e-01 5.924940e+01
2.312299e+16 3.602318e-01 5.942480e+01
2.312299e+16 3.659527e-01 5.959740e+01
2.312299e+16 3.716599e-01 5.976760e+01
2.312299e+16 3.773530e-01 5.993540e+01
2.312299e+16 3.830412e-01 6.010080e+01
2.312299e+16 3.887056e-01 6.026380e+01
2.312299e+16 3.943554e-01 6.042460e+01
2.312299e+16 3.999904e-01 6.058320e+01
2.312299e+16 4.056102e-01 6.073960e+01
2.312299e+16 4.112239e-01 6.089400e+01
2.312299e+16 4.168129e-01 6.104620e+01
2.312299e+16 4.223862e-01 6.119660e+01
2.312299e+16 4.279436e-01 6.134480e+01
2.312299e+16 4.334849e-01 6.149120e+01
2.312299e+16 4.390188e-01 6.163560e+01
2.312299e+16 4.445272e-01 6.177840e+01
2.312299e+16 4.500187e-01 6.191920e+01
2.312299e+16 4.554934e-01 6.205820e+01
2.312299e+16 4.609508e-01 6.219560e+01
2.312299e+16 4.663909e-01 6.233120e+01
2.312299e+16 4.718222e-01 6.246520e+01
2.312299e+16 4.772269e-01 6.259740e+01
2.312299e+16 4.826135e-01 6.272820e+01
2.312299e+16 4.879820e-01 6.285740e+01
2.312299e+16 4.933321e-01 6.298480e+01
2.312299e+16 4.986723e-01 6.311100e+01
2.312299e+16 5.039849e-01 6.323560e+01
2.312299e+16 5.092786e-01 6.335860e+01
2.312299e+16 5.145531e-01 6.348040e+01
2.312299e+16 5.198081e-01 6.360060e+01
2.312299e+16 5.250521e-01 6.371940e+01
2.312299e+16 5.302677e-01 6.383700e+01
2.312299e+16 5.354634e-01 6.395300e+01
2.312299e+16 5.406414e-01 6.406780e+01
2.312299e+16 5.457973e-01 6.418140e+01
2.312299e+16 5.509326e-01 6.429360e+01
2.312299e+16 5.560488e-01 6.440460e+01
2.312299e+16 5.611432e-01 6.451420e+01
2.312299e+16 5.662156e-01 6.462260e+01
2.312299e+16 5.712683e-01 6.472980e+01
2.312299e+16 5.762978e-01 6.483600e+01
2.312299e+16 5.813072e-01 6.494080e+01
2.312299e+16 5.862931e-01 6.504440e+01
2.312299e+16 5.912576e-01 6.514700e+01
2.312299e+16 5.961998e-01 6.524840e+01
2.312299e+16 6.011204e-01 6.534880e+01
2.312299e+16 6.060167e-01 6.544800e+01
2.312299e+16 6.108909e-01 6.554610e+01
2.312299e+16 6.157420e-01 6.564320e+01
2.312299e+16 6.205699e-01 6.573920e+01
2.312299e+16 6.253737e-01 6.583400e+01
2.312299e+16 6.301554e-01 6.592800e+01
2.312299e+16 6.349118e-01 6.602080e+01
2.312299e+16 6.396450e-01 6.611260e+01
2.312299e+16 6.443541e-01 6.620360e+01
2.312299e+16 6.490388e-01 6.629340e+01
2.312299e+16 6.536991e-01 6.638240e+01
2.312299e+16 6.583348e-01 6.647020e+01
2.312299e+16 6.629463e-01 6.655720e+01
2.312299e+16 6.675313e-01 6.664320e+01
2.312299e+16 6.720919e-01 6.672840e+01
2.312299e+16 6.766272e-01 6.681260e+01
2.312299e+16 6.811369e-01 6.689580e+01
2.312299e+16 6.856209e-01 6.697820e+01
2.312299e+16 6.900791e-01 6.705960e+01
2.312299e+16 6.945112e-01 6.714020e+01
2.312299e+16 6.989171e-01 6.722000e+01
2.312299e+16 7.032960e-01 6.729880e+01
2.312299e+16 7.076490e-01 6.737680e+01
2.312299e+16 7.119747e-01 6.745380e+01
2.312299e+16 7.162749e-01 6.753020e+01
2.312299e+16 7.205473e-01 6.760560e+01
2.312299e+16 7.247919e-01 6.768020e+01
2.312299e+16 7.290099e-01 6.775400e+01
2.312299e+16 7.332010e-01 6.782700e+01
2.312299e+16 7.373631e-01 6.789920e+01
2.312299e+16 7.414981e-01 6.797060e+01
2.312299e+16 7.456050e-01 6.804100e+01
2.312299e+16 7.496839e-01 6.811080e+01
2.312299e+16 7.537352e-01 6.817980e+01
2.312299e+16 7.577573e-01 6.824820e+01
2.312299e+16 7.617502e-01 6.831560e+01
2.312299e+16 7.657150e-01 6.838220e+01
2.312299e+16 7.696510e-01 6.844820e+01
2.312299e+16 7.735579e-01 6.851340e+01
2.312299e+16 7.774350e-01 6.857780e+01
2.312299e+16 7.812840e-01 6.864160e+01
2.312299e+16 7.851029e-01 6.870460e+01
2.312299e+16 7.888923e-01 6.876680e+01
2.312299e+16 7.926512e-01 6.882840e+01
2.312299e+16 7.963808e-01 6.888920e+01
2.312299e+16 8.000811e-01 6.894940e+01
2.312299e+16 8.037499e-01 6.900880e+01
2.312299e+16 8.073890e-01 6.906740e+01
2.312299e+16 8.109982e-01 6.912540e+01
2.312299e+16 8.145763e-01 6.918280e+01
2.312299e+16 8.181230e-01 6.923940e+01
2.312299e+16 8.216389e-01 6.929520e+01
2.312299e+16 8.251249e-01 6.935060e+01
2.312299e+16 8.285793e-01 6.940500e+01
2.312299e+16 8.320018e-01 6.945900e+01
2.312299e+16 8.353941e-01 6.951220e+01
2.312299e+16 8.387542e-01 6.956480e+01
2.312299e+16 8.420822e-01 6.961680e+01
2.312299e+16 8.453790e-01 6.966800e+01
2.312299e+16 8.486439e-01 6.971860e+01
2.312299e+16 8.518768e-01 6.976860e+01
2.312299e+16 8.550770e-01 6.981780e+01
2.312299e+16 8.582460e-01 6.986660e+01
2.312299e+16 8.613821e-01 6.991460e+01
2.312299e+16 8.644852e-01 6.996200e+01
2.312299e+16 8.675562e-01 7.000880e+01
2.312299e+16 8.705950e-01 7.005500e+01
2.312299e+16 8.735999e-01 7.010040e+01
2.312299e+16 8.765719e-01 7.014540e+01
2.312299e+16 8.795118e-01 7.018960e+01
2.312299e+16 8.824180e-01 7.023340e+01
2.312299e+16 8.852910e-01 7.027640e+01
2.312299e+16 8.881301e-01 7.031880e+01
2.312299e+16 8.909361e-01 7.036060e+01
2.312299e+16 8.937090e-01 7.040200e+01
2.312299e+16 8.964468e-01 7.044260e+01
2.312299e+16 8.991522e-01 7.048260e+01
2.312299e+16 9.018231e-01 7.052200e+01
2.312299e+16 9.044601e-01 7.056080e+01
2.312299e+16 9.070630e-01 7.059920e+01
2.312299e+16 9.096320e-01 7.063680e+01
2.312299e+16 9.121659e-01 7.067400e+01
2.312299e+16 9.146662e-01 7.071040e+01
2.312299e+16 9.171312e-01 7.074640e+01
2.312299e+16 9.195620e-01 7.078160e+01
2.312299e+16 9.219581e-01 7.081640e+01
2.312299e+16 9.243190e-01 7.085060e+01
2.312299e+16 9.266459e-01 7.088420e+01
2.312299e+16 9.289370e-01 7.091740e+01
2.312299e+16 9.311938e-01 7.094980e+01
2.312299e+16 9.334152e-01 7.098180e+01
2.312299e+16 9.356009e-01 7.101300e+01
2.312299e+16 9.377521e-01 7.104380e+01
2.312299e+16 9.398669e-01 7.107400e+01
2.312299e+16 9.419469e-01 7.110380e+01
2.312299e+16 9.439920e-01 7.113280e+01
2.312299e+16 9.459999e-01 7.116140e+01
2.312299e+16 9.479731e-01 7.118940e+01
2.312299e+16 9.499111e-01 7.121680e+01
2.312299e+16 9.518121e-01 7.124380e+01
2.312299e+16 9.536780e-01 7.127020e+01
2.312299e+16 9.555080e-01 7.129600e+01
2.312299e+16 9.573011e-01 7.132120e+01
2.312299e+16 9.590589e-01 7.134580e+01
2.312299e+16 9.607800e-01 7.137000e+01
2.312299e+16 9.624651e-01 7.139360e+01
2.312299e+16 9.641139e-01 7.141680e+01
2.312299e+16 9.657261e-01 7.143920e+01
