#nu mu I
6.477793e+15 8.109982e-01 3.857880e+00
6.477793e+15 8.145763e-01 3.859820e+00
6.477793e+15 8.181230e-01 3.861740e+00
6.477793e+15 8.216389e-01 3.863640e+00
6.477793e+15 8.251249e-01 3.865520e+00
6.477793e+15 8.285793e-01 3.867380e+00
6.477793e+15 8.320018e-01 3.869200e+00
6.477793e+15 8.353941e-01 3.871020e+00
6.477793e+15 8.387542e-01 3.872800e+00
6.477793e+15 8.420822e-01 3.874560e+00
6.477793e+15 8.453790e-01 3.876300e+00
6.477793e+15 8.486439e-01 3.878020e+00
6.477793e+15 8.518768e-01 3.879720e+00
6.477793e+15 8.550770e-01 3.881380e+00
6.477793e+15 8.582460e-01 3.883040e+00
6.477793e+15 8.613821e-01 3.884680e+00
6.477793e+15 8.644852e-01 3.886280e+00
6.477793e+15 8.675562e-01 3.887880e+00
6.477793e+15 8.705950e-01 3.889440e+00
6.477793e+15 8.735999e-01 3.890990e+00
6.477793e+15 8.765719e-01 3.892520e+00
6.477793e+15 8.795118e-01 3.894020e+00
6.477793e+15 8.824180e-01 3.895500e+00
6.477793e+15 8.852910e-01 3.896980e+00
6.477793e+15 8.881301e-01 3.898420e+00
6.477793e+15 8.909361e-01 3.899840e+00
6.477793e+15 8.937090e-01 3.901240e+00
6.477793e+15 8.964468e-01 3.902620e+00
6.477793e+15 8.991522e-01 3.903980e+00
6.477793e+15 9.018231e-01 3.905320e+00
6.477793e+15 9.044601e-01 3.906640e+00
6.477793e+15 9.070630e-01 3.907940e+00
6.477793e+15 9.096320e-01 3.909240e+00
6.477793e+15 9.121659e-01 3.910500e+00
6.477793e+15 9.146662e-01 3.911740e+00
6.477793e+15 9.171312e-01 3.912960e+00
6.477793e+15 9.195620e-01 3.914160e+00
6.477793e+15 9.219581e-01 3.915340e+00
6.477793e+15 9.243190e-01 3.916500e+00
6.477793e+15 9.266459e-01 3.917660e+00
6.477793e+15 9.289370e-01 3.918780e+00
6.477793e+15 9.311938e-01 3.919880e+00
6.477793e+15 9.334152e-01 3.920980e+00
6.477793e+15 9.356009e-01 3.922040e+00
6.477793e+15 9.377521e-01 3.923080e+00
6.477793e+15 9.398669e-01 3.924120e+00
6.477793e+15 9.419469e-01 3.925120e+00
6.477793e+15 9.439920e-01 3.926120e+00
6.477793e+15 9.459999e-01 3.927100e+00
6.477793e+15 9.479731e-01 3.928040e+00
6.477793e+15 9.499111e-01 3.928980e+00
6.477793e+15 9.518121e-01 3.929900e+00
6.477793e+15 9.536780e-01 3.930800e+00
6.477793e+15 9.555080e-01 3.931680e+00
6.477793e+15 9.573011e-01 3.932540e+00
6.477793e+15 9.590589e-01 3.933380e+00
6.477793e+15 9.607800e-01 3.934200e+00
6.477793e+15 9.624651e-01 3.935000e+00
6.477793e+15 9.641139e-01 3.935800e+00
6.477793e+15 9.657261e-01 3.936560e+00
6.477793e+15 9.673021e-01 3.937300e+00
6.477793e+15 9.688421e-01 3.938040e+00
6.477793e+15 9.703451e-01 3.938760e+00
6.477793e+15 9.718110e-01 3.939460e+00
6.477793e+15 9.732409e-01 3.940120e+00
6.477793e+15 9.746339e-01 3.940780e+00
6.477793e+15 9.759899e-01 3.941420e+00
6.477793e+15 9.773091e-01 3.942060e+00
6.477793e+15 9.785920e-01 3.942660e+00
6.477793e+15 9.798371e-01 3.943240e+00
6.477793e+15 9.810459e-01 3.943820e+00
6.477793e+15 9.822180e-01 3.944360e+00
6.477793e+15 9.833520e-01 3.944900e+00
6.477793e+15 9.844500e-01 3.945420e+00
6.477793e+15 9.855101e-01 3.945900e+00
6.477793e+15 9.865329e-01 3.946380e+00
6.477793e+15 9.875191e-01 3.946840e+00
6.477793e+15 9.884680e-01 3.947300e+00
6.477793e+15 9.893790e-01 3.947720e+00
6.477793e+15 9.902529e-01 3.948120e+00
6.477793e+15 9.910900e-01 3.948520e+00
6.477793e+15 9.918890e-01 3.948900e+00
6.477793e+15 9.926510e-01 3.949240e+00
6.477793e+15 9.933761e-01 3.949580e+00
6.477793e+15 9.940630e-01 3.949900e+00
6.477793e+15 9.947120e-01 3.950200e+00
6.477793e+15 9.953240e-01 3.950500e+00
6.477793e+15 9.958990e-01 3.950760e+00
6.477793e+15 9.964360e-01 3.951000e+00
6.477793e+15 9.969350e-01 3.951240e+00
6.477793e+15 9.973970e-01 3.951460e+00
6.477793e+15 9.978210e-01 3.951660e+00
6.477793e+15 9.982070e-01 3.951840e+00
6.477793e+15 9.985560e-01 3.952000e+00
6.477793e+15 9.988670e-01 3.952140e+00
6.477793e+15 9.991400e-01 3.952260e+00
6.477793e+15 9.993760e-01 3.952380e+00
6.477793e+15 9.995740e-01 3.952460e+00
6.477793e+15 9.997340e-01 3.952540e+00
6.477793e+15 9.998570e-01 3.952600e+00
6.477793e+15 9.999420e-01 3.952640e+00
6.477793e+15 9.999890e-01 3.952660e+00


7.002110e+15 1.000000e-06 3.738100e+00
7.002110e+15 6.146288e-03 3.163490e+00
7.002110e+15 1.228602e-02 3.211410e+00
7.002110e+15 1.842528e-02 3.255400e+00
7.002110e+15 2.456386e-02 3.294880e+00
7.002110e+15 3.070150e-02 3.330720e+00
7.002110e+15 3.684798e-02 3.363600e+00
7.002110e+15 4.298308e-02 3.394000e+00
7.002110e+15 4.911656e-02 3.422280e+00
7.002110e+15 5.524818e-02 3.448740e+00
7.002110e+15 6.137772e-02 3.473640e+00
7.002110e+15 6.751493e-02 3.497120e+00
7.002110e+15 7.363961e-02 3.519370e+00
7.002110e+15 7.976151e-02 3.540520e+00
7.002110e+15 8.588041e-02 3.560700e+00
7.002110e+15 9.199607e-02 3.579960e+00
7.002110e+15 9.810826e-02 3.598440e+00
7.002110e+15 1.042267e-01 3.616160e+00
7.002110e+15 1.103312e-01 3.633220e+00
7.002110e+15 1.164316e-01 3.649660e+00
7.002110e+15 1.225277e-01 3.665520e+00
7.002110e+15 1.286190e-01 3.680860e+00
7.002110e+15 1.347155e-01 3.695720e+00
7.002110e+15 1.407969e-01 3.710100e+00
7.002110e+15 1.468731e-01 3.724060e+00
7.002110e+15 1.529437e-01 3.737640e+00
7.002110e+15 1.590085e-01 3.750820e+00
7.002110e+15 1.650772e-01 3.763660e+00
7.002110e+15 1.711299e-01 3.776180e+00
7.002110e+15 1.771760e-01 3.788360e+00
7.002110e+15 1.832155e-01 3.800260e+00
7.002110e+15 1.892481e-01 3.811880e+00
7.002110e+15 1.952735e-01 3.823240e+00
7.002110e+15 2.013014e-01 3.834320e+00
7.002110e+15 2.073119e-01 3.845180e+00
7.002110e+15 2.133145e-01 3.855800e+00
7.002110e+15 2.193092e-01 3.866220e+00
7.002110e+15 2.252955e-01 3.876400e+00
7.002110e+15 2.312831e-01 3.886400e+00
7.002110e+15 2.372522e-01 3.896200e+00
7.002110e+15 2.432124e-01 3.905800e+00
7.002110e+15 2.491634e-01 3.915240e+00
7.002110e+15 2.551050e-01 3.924500e+00
7.002110e+15 2.610467e-01 3.933580e+00
7.002110e+15 2.669688e-01 3.942520e+00
7.002110e+15 2.728809e-01 3.951300e+00
7.002110e+15 2.787827e-01 3.959940e+00
7.002110e+15 2.846740e-01 3.968420e+00
7.002110e+15 2.905641e-01 3.976760e+00
7.002110e+15 2.964337e-01 3.984980e+00
7.002110e+15 3.022921e-01 3.993060e+00
7.002110e+15 3.081391e-01 4.001020e+00
7.002110e+15 3.139745e-01 4.008860e+00
7.002110e+15 3.198075e-01 4.016560e+00
7.002110e+15 3.256190e-01 4.024160e+00
7.002110e+15 3.314182e-01 4.031640e+00
7.002110e+15 3.372049e-01 4.039020e+00
7.002110e+15 3.429789e-01 4.046300e+00
7.002110e+15 3.487493e-01 4.053460e+00
7.002110e+15 3.544972e-01 4.060520e+00
7.002110e+15 3.602318e-01 4.067490e+00
7.002110e+15 3.659527e-01 4.074360e+00
7.002110e+15 3.716599e-01 4.081140e+00
7.002110e+15 3.773530e-01 4.087820e+00
7.002110e+15 3.830412e-01 4.094420e+00
7.002110e+15 3.887056e-01 4.100920e+00
7.002110e+15 3.943554e-01 4.107340e+00
7.002110e+15 3.999904e-01 4.113680e+00
7.002110e+15 4.056102e-01 4.119940e+00
7.002110e+15 4.112239e-01 4.126120e+00
7.002110e+15 4.168129e-01 4.132220e+00
7.002110e+15 4.223862e-01 4.138240e+00
7.002110e+15 4.279436e-01 4.144200e+00
7.002110e+15 4.334849e-01 4.150080e+00
7.002110e+15 4.390188e-01 4.155880e+00
7.002110e+15 4.445272e-01 4.161620e+00
7.002110e+15 4.500187e-01 4.167280e+00
7.002110e+15 4.554934e-01 4.172880e+00
7.002110e+15 4.609508e-01 4.178400e+00
7.002110e+15 4.663909e-01 4.183860e+00
7.002110e+15 4.718222e-01 4.189260e+00
7.002110e+15 4.772269e-01 4.194600e+00
7.002110e+15 4.826135e-01 4.199880e+00
7.002110e+15 4.879820e-01 4.205080e+00
7.002110e+15 4.933321e-01 4.210240e+00
7.002110e+15 4.986723e-01 4.215340e+00
7.002110e+15 5.039849e-01 4.220360e+00
7.002110e+15 5.092786e-01 4.225340e+00
7.002110e+15 5.145531e-01 4.230280e+00
7.002110e+15 5.198081e-01 4.235140e+00
7.002110e+15 5.250521e-01 4.239960e+00
7.002110e+15 5.302677e-01 4.244720e+00
7.002110e+15 5.354634e-01 4.249420e+00
7.002110e+15 5.406414e-01 4.254080e+00
7.002110e+15 5.457973e-01 4.258680e+00
7.002110e+15 5.509326e-01 4.263220e+00
7.002110e+15 5.560488e-01 4.267740e+00
7.002110e+15 5.611432e-01 4.272180e+00
7.002110e+15 5.662156e-01 4.276600e+00
7.002110e+15 5.712683e-01 4.280950e+00
7.002110e+15 5.762978e-01 4.285260e+00
7.002110e+15 5.813072e-01 4.289520e+00
7.002110e+15 5.862931e-01 4.293740e+00
7.002110e+15 5.912576e-01 4.297920e+00
7.002110e+15 5.961998e-01 4.302040e+00
7.002110e+15 6.011204e-01 4.306120e+00
7.002110e+15 6.060167e-01 4.310160e+00
7.002110e+15 6.108909e-01 4.314160e+00
7.002110e+15 6.157420e-01 4.318120e+00
7.002110e+15 6.205699e-01 4.322020e+00
7.002110e+15 6.253737e-01 4.325900e+00
7.002110e+15 6.301554e-01 4.329720e+00
7.002110e+15 6.349118e-01 4.333520e+00
7.002110e+15 6.396450e-01 4.337260e+00
7.002110e+15 6.443541e-01 4.340980e+00
7.002110e+15 6.490388e-01 4.344640e+00
7.002110e+15 6.536991e-01 4.348260e+00
7.002110e+15 6.583348e-01 4.351860e+00
7.002110e+15 6.629463e-01 4.355420e+00
7.002110e+15 6.675313e-01 4.358920e+00
7.002110e+15 6.720919e-01 4.362400e+00
7.002110e+15 6.766272e-01 4.365840e+00
7.002110e+15 6.811369e-01 4.369260e+00
7.002110e+15 6.856209e-01 4.372620e+00
7.002110e+15 6.900791e-01 4.375960e+00
7.002110e+15 6.945112e-01 4.379240e+00
7.002110e+15 6.989171e-01 4.382500e+00
7.002110e+15 7.032960e-01 4.385740e+00
7.002110e+15 7.076490e-01 4.388920e+00
7.002110e+15 7.119747e-01 4.392080e+00
7.002110e+15 7.162749e-01 4.395200e+00
7.002110e+15 7.205473e-01 4.398300e+00
7.002110e+15 7.247919e-01 4.401360e+00
7.002110e+15 7.290099e-01 4.404380e+00
7.002110e+15 7.332010e-01 4.407360e+00
7.002110e+15 7.373631e-01 4.410320e+00
7.002110e+15 7.414981e-01 4.413240e+00
7.002110e+15 7.456050e-01 4.416140e+00
7.002110e+15 7.496839e-01 4.419000e+00
7.002110e+15 7.537352e-01 4.421840e+00
7.002110e+15 7.577573e-01 4.424620e+00
7.002110e+15 7.617502e-01 4.427400e+00
7.002110e+15 7.657150e-01 4.430140e+00
7.002110e+15 7.696510e-01 4.432840e+00
7.002110e+15 7.735579e-01 4.435520e+00
7.002110e+15 7.774350e-01 4.438160e+00
7.002110e+15 7.812840e-01 4.440780e+00
7.002110e+15 7.851029e-01 4.443360e+00
7.002110e+15 7.888923e-01 4.445920e+00
7.002110e+15 7.926512e-01 4.448440e+00
7.002110e+15 7.963808e-01 4.450940e+00
7.002110e+15 8.000811e-01 4.453400e+00
7.002110e+15 8.037499e-01 4.455840e+00
7.002110e+15 8.073890e-01 4.458260e+00
7.002110e+15 8.109982e-01 4.460640e+00
7.002110e+15 8.145763e-01 4.463000e+00
7.002110e+15 8.181230e-01 4.465320e+00
7.002110e+15 8.216389e-01 4.467620e+00
7.002110e+15 8.251249e-01 4.469900e+00
7.002110e+15 8.285793e-01 4.472140e+00
7.002110e+15 8.320018e-01 4.474350e+00
7.002110e+15 8.353941e-01 4.476540e+00
7.002110e+15 8.387542e-01 4.478700e+00
7.002110e+15 8.420822e-01 4.480840e+00
7.002110e+15 8.453790e-01 4.482940e+00
7.002110e+15 8.486439e-01 4.485020e+00
7.002110e+15 8.518768e-01 4.487080e+00
7.002110e+15 8.550770e-01 4.489100e+00
7.002110e+15 8.582460e-01 4.491120e+00
7.002110e+15 8.613821e-01 4.493080e+00
7.002110e+15 8.644852e-01 4.495040e+00
7.002110e+15 8.675562e-01 4.496960e+00
7.002110e+15 8.705950e-01 4.498860e+00
7.002110e+15 8.735999e-01 4.500740e+00
7.002110e+15 8.765719e-01 4.502580e+00
7.002110e+15 8.795118e-01 4.504400e+00
7.002110e+15 8.824180e-01 4.506200e+00
7.002110e+15 8.852910e-01 4.507980e+00
7.002110e+15 8.881301e-01 4.509720e+00
7.002110e+15 8.909361e-01 4.511440e+00
7.002110e+15 8.937090e-01 4.513140e+00
7.002110e+15 8.964468e-01 4.514820e+00
7.002110e+15 8.991522e-01 4.516460e+00
7.002110e+15 9.018231e-01 4.518100e+00
7.002110e+15 9.044601e-01 4.519700e+00
7.002110e+15 9.070630e-01 4.521260e+00
7.002110e+15 9.096320e-01 4.522820e+00
7.002110e+15 9.121659e-01 4.524340e+00
7.002110e+15 9.146662e-01 4.525860e+00
7.002110e+15 9.171312e-01 4.527340e+00
7.002110e+15 9.195620e-01 4.528780e+00
7.002110e+15 9.219581e-01 4.530220e+00
7.002110e+15 9.243190e-01 4.531640e+00
7.002110e+15 9.266459e-01 4.533020e+00
7.002110e+15 9.289370e-01 4.534380e+00
7.002110e+15 9.311938e-01 4.535720e+00
7.002110e+15 9.334152e-01 4.537040e+00
7.002110e+15 9.356009e-01 4.538320e+00
7.002110e+15 9.377521e-01 4.539600e+00
7.002110e+15 9.398669e-01 4.540840e+00
7.002110e+15 9.419469e-01 4.542060e+00
7.002110e+15 9.439920e-01 4.543260e+00
7.002110e+15 9.459999e-01 4.544440e+00
7.002110e+15 9.479731e-01 4.545600e+00
7.002110e+15 9.499111e-01 4.546720e+00
7.002110e+15 9.518121e-01 4.547840e+00
7.002110e+15 9.536780e-01 4.548920e+00
7.002110e+15 9.555080e-01 4.549980e+00
7.002110e+15 9.573011e-01 4.551020e+00
7.002110e+15 9.590589e-01 4.552040e+00
7.002110e+15 9.607800e-01 4.553040e+00
7.002110e+15 9.624651e-01 4.554020e+00
7.002110e+15 9.641139e-01 4.554960e+00
7.002110e+15 9.657261e-01 4.555900e+00
7.002110e+15 9.673021e-01 4.556800e+00
7.002110e+15 9.688421e-01 4.557700e+00
7.002110e+15 9.703451e-01 4.558560e+00
7.002110e+15 9.718110e-01 4.559400e+00
7.002110e+15 9.732409e-01 4.560220e+00
7.002110e+15 9.746339e-01 4.561020e+00
7.002110e+15 9.759899e-01 4.561780e+00
7.002110e+15 9.773091e-01 4.562540e+00
7.002110e+15 9.785920e-01 4.563280e+00
7.002110e+15 9.798371e-01 4.563980e+00
7.002110e+15 9.810459e-01 4.564680e+00
7.002110e+15 9.822180e-01 4.565340e+00
7.002110e+15 9.833520e-01 4.565980e+00
7.002110e+15 9.844500e-01 4.566600e+00
7.002110e+15 9.855101e-01 4.567200e+00
7.002110e+15 9.865329e-01 4.567780e+00
7.002110e+15 9.875191e-01 4.568340e+00
7.002110e+15 9.884680e-01 4.568880e+00
7.002110e+15 9.893790e-01 4.569400e+00
7.002110e+15 9.902529e-01 4.569900e+00
7.002110e+15 9.910900e-01 4.570360e+00
7.002110e+15 9.918890e-01 4.570820e+00
7.002110e+15 9.926510e-01 4.571240e+00
7.002110e+15 9.933761e-01 4.571660e+00
7.002110e+15 9.940630e-01 4.572040e+00
7.002110e+15 9.947120e-01 4.572420e+00
7.002110e+15 9.953240e-01 4.572760e+00
7.002110e+15 9.958990e-01 4.573080e+00
7.002110e+15 9.964360e-01 4.573380e+00
7.002110e+15 9.969350e-01 4.573660e+00
7.002110e+15 9.973970e-01 4.573920e+00
7.002110e+15 9.978210e-01 4.574160e+00
7.002110e+15 9.982070e-01 4.574380e+00
7.002110e+15 9.985560e-01 4.574580e+00
7.002110e+15 9.988670e-01 4.574740e+00
7.002110e+15 9.991400e-01 4.574900e+00
7.002110e+15 9.993760e-01 4.575040e+00
7.002110e+15 9.995740e-01 4.575140e+00
7.002110e+15 9.997340e-01 4.575240e+00
7.002110e+15 9.998570e-01 4.575300e+00
7.002110e+15 9.999420e-01 4.575360e+00
7.002110e+15 9.999890e-01 4.575380e+00


7.568911e+15 1.000000e-06 4.186220e+00
7.568911e+15 6.146288e-03 3.544830e+00
7.568911e+15 1.228602e-02 3.610560e+00
7.568911e+15 1.842528e-02 3.668480e+00
7.568911e+15 2.456386e-02 3.719750e+00
7.568911e+15 3.070150e-02 3.765860e+00
7.568911e+15 3.684798e-02 3.807800e+00
7.568911e+15 4.298308e-02 3.846320e+00
7.568911e+15 4.911656e-02 3.881980e+00
7.568911e+15 5.524818e-02 3.915180e+00
7.568911e+15 6.137772e-02 3.946300e+00
7.568911e+15 6.751493e-02 3.975560e+00
7.568911e+15 7.363961e-02 4.003220e+00
7.568911e+15 7.976151e-02 4.029460e+00
7.568911e+15 8.588041e-02 4.054420e+00
7.568911e+15 9.199607e-02 4.078240e+00
7.568911e+15 9.810826e-02 4.101040e+00
7.568911e+15 1.042267e-01 4.122890e+00
7.568911e+15 1.103312e-01 4.143900e+00
7.568911e+15 1.164316e-01 4.164120e+00
7.568911e+15 1.225277e-01 4.183640e+00
7.568911e+15 1.286190e-01 4.202480e+00
7.568911e+15 1.347155e-01 4.220720e+00
7.568911e+15 1.407969e-01 4.238390e+00
7.568911e+15 1.468731e-01 4.255520e+00
7.568911e+15 1.529437e-01 4.272160e+00
7.568911e+15 1.590085e-01 4.288340e+00
7.568911e+15 1.650772e-01 4.304080e+00
7.568911e+15 1.711299e-01 4.319400e+00
7.568911e+15 1.771760e-01 4.334340e+00
7.568911e+15 1.832155e-01 4.348920e+00
7.568911e+15 1.892481e-01 4.363140e+00
7.568911e+15 1.952735e-01 4.377040e+00
7.568911e+15 2.013014e-01 4.390620e+00
7.568911e+15 2.073119e-01 4.403900e+00
7.568911e+15 2.133145e-01 4.416900e+00
7.568911e+15 2.193092e-01 4.429620e+00
7.568911e+15 2.252955e-01 4.442080e+00
7.568911e+15 2.312831e-01 4.454300e+00
7.568911e+15 2.372522e-01 4.466260e+00
7.568911e+15 2.432124e-01 4.478020e+00
7.568911e+15 2.491634e-01 4.489540e+00
7.568911e+15 2.551050e-01 4.500840e+00
7.568911e+15 2.610467e-01 4.511960e+00
7.568911e+15 2.669688e-01 4.522860e+00
7.568911e+15 2.728809e-01 4.533580e+00
7.568911e+15 2.787827e-01 4.544120e+00
7.568911e+15 2.846740e-01 4.554480e+00
7.568911e+15 2.905641e-01 4.564660e+00
7.568911e+15 2.964337e-01 4.574680e+00
7.568911e+15 3.022921e-01 4.584540e+00
7.568911e+15 3.081391e-01 4.594240e+00
7.568911e+15 3.139745e-01 4.603800e+00
7.568911e+15 3.198075e-01 4.613200e+00
7.568911e+15 3.256190e-01 4.622460e+00
7.568911e+15 3.314182e-01 4.631580e+00
7.568911e+15 3.372049e-01 4.640580e+00
7.568911e+15 3.429789e-01 4.649440e+00
7.568911e+15 3.487493e-01 4.658160e+00
7.568911e+15 3.544972e-01 4.666760e+00
7.568911e+15 3.602318e-01 4.675260e+00
7.568911e+15 3.659527e-01 4.683620e+00
7.568911e+15 3.716599e-01 4.691880e+00
7.568911e+15 3.773530e-01 4.700010e+00
7.568911e+15 3.830412e-01 4.708040e+00
7.568911e+15 3.887056e-01 4.715960e+00
7.568911e+15 3.943554e-01 4.723780e+00
7.568911e+15 3.999904e-01 4.731490e+00
7.568911e+15 4.056102e-01 4.739100e+00
7.568911e+15 4.112239e-01 4.746620e+00
7.568911e+15 4.168129e-01 4.754040e+00
7.568911e+15 4.223862e-01 4.761360e+00
7.568911e+15 4.279436e-01 4.768600e+00
7.568911e+15 4.334849e-01 4.775740e+00
7.568911e+15 4.390188e-01 4.782800e+00
7.568911e+15 4.445272e-01 4.789760e+00
7.568911e+15 4.500187e-01 4.796660e+00
7.568911e+15 4.554934e-01 4.803460e+00
7.568911e+15 4.609508e-01 4.810180e+00
7.568911e+15 4.663909e-01 4.816800e+00
7.568911e+15 4.718222e-01 4.823360e+00
7.568911e+15 4.772269e-01 4.829860e+00
7.568911e+15 4.826135e-01 4.836260e+00
7.568911e+15 4.879820e-01 4.842590e+00
7.568911e+15 4.933321e-01 4.848840e+00
7.568911e+15 4.986723e-01 4.855040e+00
7.568911e+15 5.039849e-01 4.861140e+00
7.568911e+15 5.092786e-01 4.867200e+00
7.568911e+15 5.145531e-01 4.873160e+00
7.568911e+15 5.198081e-01 4.879080e+00
7.568911e+15 5.250521e-01 4.884920e+00
7.568911e+15 5.302677e-01 4.890700e+00
7.568911e+15 5.354634e-01 4.896400e+00
7.568911e+15 5.406414e-01 4.902060e+00
7.568911e+15 5.457973e-01 4.907640e+00
7.568911e+15 5.509326e-01 4.913160e+00
7.568911e+15 5.560488e-01 4.918620e+00
7.568911e+15 5.611432e-01 4.924040e+00
7.568911e+15 5.662156e-01 4.929380e+00
7.568911e+15 5.712683e-01 4.934660e+00
7.568911e+15 5.762978e-01 4.939880e+00
7.568911e+15 5.813072e-01 4.945060e+00
7.568911e+15 5.862931e-01 4.950180e+00
7.568911e+15 5.912576e-01 4.955240e+00
7.568911e+15 5.961998e-01 4.960240e+00
7.568911e+15 6.011204e-01 4.965180e+00
7.568911e+15 6.060167e-01 4.970080e+00
7.568911e+15 6.108909e-01 4.974940e+00
7.568911e+15 6.157420e-01 4.979720e+00
7.568911e+15 6.205699e-01 4.984460e+00
7.568911e+15 6.253737e-01 4.989160e+00
7.568911e+15 6.301554e-01 4.993800e+00
7.568911e+15 6.349118e-01 4.998380e+00
7.568911e+15 6.396450e-01 5.002920e+00
7.568911e+15 6.443541e-01 5.007420e+00
7.568911e+15 6.490388e-01 5.011860e+00
7.568911e+15 6.536991e-01 5.016260e+00
7.568911e+15 6.583348e-01 5.020620e+00
7.568911e+15 6.629463e-01 5.024920e+00
7.568911e+15 6.675313e-01 5.029180e+00
7.568911e+15 6.720919e-01 5.033380e+00
7.568911e+15 6.766272e-01 5.037560e+00
7.568911e+15 6.811369e-01 5.041680e+00
7.568911e+15 6.856209e-01 5.045760e+00
7.568911e+15 6.900791e-01 5.049800e+00
7.568911e+15 6.945112e-01 5.053780e+00
7.568911e+15 6.989171e-01 5.057740e+00
7.568911e+15 7.032960e-01 5.061640e+00
7.568911e+15 7.076490e-01 5.065500e+00
7.568911e+15 7.119747e-01 5.069320e+00
7.568911e+15 7.162749e-01 5.073100e+00
7.568911e+15 7.205473e-01 5.076840e+00
7.568911e+15 7.247919e-01 5.080540e+00
7.568911e+15 7.290099e-01 5.084200e+00
7.568911e+15 7.332010e-01 5.087820e+00
7.568911e+15 7.373631e-01 5.091400e+00
7.568911e+15 7.414981e-01 5.094940e+00
7.568911e+15 7.456050e-01 5.098440e+00
7.568911e+15 7.496839e-01 5.101920e+00
7.568911e+15 7.537352e-01 5.105340e+00
7.568911e+15 7.577573e-01 5.108720e+00
7.568911e+15 7.617502e-01 5.112080e+00
7.568911e+15 7.657150e-01 5.115380e+00
7.568911e+15 7.696510e-01 5.118660e+00
7.568911e+15 7.735579e-01 5.121900e+00
7.568911e+15 7.774350e-01 5.125100e+00
7.568911e+15 7.812840e-01 5.128260e+00
7.568911e+15 7.851029e-01 5.131400e+00
7.568911e+15 7.888923e-01 5.134480e+00
7.568911e+15 7.926512e-01 5.137540e+00
7.568911e+15 7.963808e-01 5.140560e+00
7.568911e+15 8.000811e-01 5.143540e+00
7.568911e+15 8.037499e-01 5.146500e+00
7.568911e+15 8.073890e-01 5.149420e+00
7.568911e+15 8.109982e-01 5.152300e+00
7.568911e+15 8.145763e-01 5.155140e+00
7.568911e+15 8.181230e-01 5.157960e+00
7.568911e+15 8.216389e-01 5.160740e+00
7.568911e+15 8.251249e-01 5.163480e+00
7.568911e+15 8.285793e-01 5.166200e+00
7.568911e+15 8.320018e-01 5.168880e+00
7.568911e+15 8.353941e-01 5.171540e+00
7.568911e+15 8.387542e-01 5.174140e+00
7.568911e+15 8.420822e-01 5.176720e+00
7.568911e+15 8.453790e-01 5.179280e+00
7.568911e+15 8.486439e-01 5.181800e+00
7.568911e+15 8.518768e-01 5.184280e+00
7.568911e+15 8.550770e-01 5.186740e+00
7.568911e+15 8.582460e-01 5.189160e+00
7.568911e+15 8.613821e-01 5.191540e+00
7.568911e+15 8.644852e-01 5.193900e+00
7.568911e+15 8.675562e-01 5.196240e+00
7.568911e+15 8.705950e-01 5.198540e+00
7.568911e+15 8.735999e-01 5.200800e+00
7.568911e+15 8.765719e-01 5.203040e+00
7.568911e+15 8.795118e-01 5.205240e+00
7.568911e+15 8.824180e-01 5.207400e+00
7.568911e+15 8.852910e-01 5.209560e+00
7.568911e+15 8.881301e-01 5.211660e+00
7.568911e+15 8.909361e-01 5.213740e+00
7.568911e+15 8.937090e-01 5.215800e+00
7.568911e+15 8.964468e-01 5.217820e+00
7.568911e+15 8.991522e-01 5.219820e+00
7.568911e+15 9.018231e-01 5.221780e+00
7.568911e+15 9.044601e-01 5.223720e+00
7.568911e+15 9.070630e-01 5.225620e+00
7.568911e+15 9.096320e-01 5.227500e+00
7.568911e+15 9.121659e-01 5.229340e+00
7.568911e+15 9.146662e-01 5.231160e+00
7.568911e+15 9.171312e-01 5.232960e+00
7.568911e+15 9.195620e-01 5.234720e+00
7.568911e+15 9.219581e-01 5.236440e+00
7.568911e+15 9.243190e-01 5.238140e+00
7.568911e+15 9.266459e-01 5.239820e+00
7.568911e+15 9.289370e-01 5.241480e+00
7.568911e+15 9.311938e-01 5.243080e+00
7.568911e+15 9.334152e-01 5.244680e+00
7.568911e+15 9.356009e-01 5.246240e+00
7.568911e+15 9.377521e-01 5.247780e+00
7.568911e+15 9.398669e-01 5.249280e+00
7.568911e+15 9.419469e-01 5.250760e+00
7.568911e+15 9.439920e-01 5.252220e+00
7.568911e+15 9.459999e-01 5.253640e+00
7.568911e+15 9.479731e-01 5.255020e+00
7.568911e+15 9.499111e-01 5.256400e+00
7.568911e+15 9.518121e-01 5.257740e+00
7.568911e+15 9.536780e-01 5.259060e+00
7.568911e+15 9.555080e-01 5.260340e+00
7.568911e+15 9.573011e-01 5.261600e+00
7.568911e+15 9.590589e-01 5.262820e+00
7.568911e+15 9.607800e-01 5.264040e+00
7.568911e+15 9.624651e-01 5.265200e+00
7.568911e+15 9.641139e-01 5.266360e+00
7.568911e+15 9.657261e-01 5.267480e+00
7.568911e+15 9.673021e-01 5.268580e+00
7.568911e+15 9.688421e-01 5.269660e+00
7.568911e+15 9.703451e-01 5.270700e+00
7.568911e+15 9.718110e-01 5.271720e+00
7.568911e+15 9.732409e-01 5.272700e+00
7.568911e+15 9.746339e-01 5.273660e+00
7.568911e+15 9.759899e-01 5.274600e+00
7.568911e+15 9.773091e-01 5.275520e+00
7.568911e+15 9.785920e-01 5.276400e+00
7.568911e+15 9.798371e-01 5.277260e+00
