-2.30368	0.015629	7.5362e-20
-2.30368	0.046872	7.5804e-20
-2.30368	0.078069	7.617e-20
-2.30368	0.109190	7.6492e-20
-2.30368	0.140200	7.6783e-20
-2.30368	0.171080	7.705e-20
-2.30368	0.201790	7.7297e-20
-2.30368	0.232300	7.7527e-20
-2.30368	0.262590	7.7746e-20
-2.30368	0.292620	7.7953e-20
-2.30368	0.322360	7.8144e-20
-2.30368	0.351790	7.8328e-20
-2.30368	0.380870	7.8503e-20
-2.30368	0.409590	7.867e-20
-2.30368	0.437900	7.8829e-20
-2.30368	0.465780	7.898e-20
-2.30368	0.493210	7.9124e-20
-2.30368	0.520160	7.9263e-20
-2.30368	0.546600	7.9395e-20
-2.30368	0.572500	7.9518e-20
-2.30368	0.597850	7.9641e-20
-2.30368	0.622610	7.9757e-20
-2.30368	0.646760	7.9864e-20
-2.30368	0.670280	7.9968e-20
-2.30368	0.693150	8.0067e-20
-2.30368	0.715340	8.0163e-20
-2.30368	0.736830	8.0254e-20
-2.30368	0.757600	8.0342e-20
-2.30368	0.777630	8.0422e-20
-2.30368	0.796900	8.0501e-20
-2.30368	0.815390	8.0573e-20
-2.30368	0.833080	8.0645e-20
-2.30368	0.849960	8.0708e-20
-2.30368	0.866010	8.0772e-20
-2.30368	0.881220	8.0828e-20
-2.30368	0.895560	8.0883e-20
-2.30368	0.909030	8.0931e-20
-2.30368	0.921610	8.0979e-20
-2.30368	0.933290	8.1023e-20
-2.30368	0.944060	8.1063e-20
-2.30368	0.953900	8.1098e-20
-2.30368	0.962810	8.113e-20
-2.30368	0.970790	8.1158e-20
-2.30368	0.977810	8.1182e-20
-2.30368	0.983880	8.1206e-20
-2.30368	0.988980	8.1222e-20
-2.30368	0.993120	8.1238e-20
-2.30368	0.996300	8.125e-20
-2.30368	0.998490	8.1258e-20
-2.30368	0.999710	8.1262e-20
-2.26988	0.015629	8.7384e-20
-2.26988	0.046872	8.7978e-20
-2.26988	0.078069	8.8463e-20
-2.26988	0.109190	8.8885e-20
-2.26988	0.140200	8.9264e-20
-2.26988	0.171080	8.9614e-20
-2.26988	0.201790	8.9932e-20
-2.26988	0.232300	9.0235e-20
-2.26988	0.262590	9.0514e-20
-2.26988	0.292620	9.0776e-20
-2.26988	0.322360	9.1027e-20
-2.26988	0.351790	9.1262e-20
-2.26988	0.380870	9.1485e-20
-2.26988	0.409590	9.1696e-20
