-2.30368	0.015629	7.7585e-20
-2.30368	0.046872	7.8023e-20
-2.30368	0.078069	7.8389e-20
-2.30368	0.109190	7.8711e-20
-2.30368	0.140200	7.9001e-20
-2.30368	0.171080	7.9268e-20
-2.30368	0.201790	7.9516e-20
-2.30368	0.232300	7.9747e-20
-2.30368	0.262590	7.9964e-20
-2.30368	0.292620	8.0169e-20
-2.30368	0.322360	8.0362e-20
-2.30368	0.351790	8.0546e-20
-2.30368	0.380870	8.072e-20
-2.30368	0.409590	8.0887e-20
-2.30368	0.437900	8.1045e-20
-2.30368	0.465780	8.1196e-20
-2.30368	0.493210	8.134e-20
-2.30368	0.520160	8.1478e-20
-2.30368	0.546600	8.1609e-20
-2.30368	0.572500	8.1735e-20
-2.30368	0.597850	8.1855e-20
-2.30368	0.622610	8.1971e-20
-2.30368	0.646760	8.208e-20
-2.30368	0.670280	8.2185e-20
-2.30368	0.693150	8.2284e-20
-2.30368	0.715340	8.238e-20
-2.30368	0.736830	8.247e-20
-2.30368	0.757600	8.2557e-20
-2.30368	0.777630	8.2638e-20
-2.30368	0.796900	8.2716e-20
-2.30368	0.815390	8.279e-20
-2.30368	0.833080	8.2858e-20
-2.30368	0.849960	8.2925e-20
-2.30368	0.866010	8.2987e-20
-2.30368	0.881220	8.3044e-20
-2.30368	0.895560	8.3097e-20
-2.30368	0.909030	8.3148e-20
-2.30368	0.921610	8.3194e-20
-2.30368	0.933290	8.3237e-20
-2.30368	0.944060	8.3277e-20
-2.30368	0.953900	8.3312e-20
-2.30368	0.962810	8.3345e-20
-2.30368	0.970790	8.3373e-20
-2.30368	0.977810	8.3397e-20
-2.30368	0.983880	8.3419e-20
-2.30368	0.988980	8.3437e-20
-2.30368	0.993120	8.3453e-20
-2.30368	0.996300	8.3464e-20
-2.30368	0.998490	8.3472e-20
-2.30368	0.999710	8.3475e-20
-2.26988	0.015629	8.9982e-20
-2.26988	0.046872	9.057e-20
-2.26988	0.078069	9.1054e-20
-2.26988	0.109190	9.1475e-20
-2.26988	0.140200	9.1856e-20
-2.26988	0.171080	9.2203e-20
-2.26988	0.201790	9.2523e-20
-2.26988	0.232300	9.2822e-20
-2.26988	0.262590	9.3101e-20
-2.26988	0.292620	9.3365e-20
-2.26988	0.322360	9.3613e-20
-2.26988	0.351790	9.3848e-20
-2.26988	0.380870	9.4071e-20
-2.26988	0.409590	9.4284e-20
-2.26988	0.437900	9.4485e-20
-2.26988	0.465780	9.4678e-20
-2.26988	0.493210	9.4861e-20
-2.26988	0.520160	9.5036e-20
-2.26988	0.546600	9.5203e-20
-2.26988	0.572500	9.5361e-20
-2.26988	0.597850	9.5514e-20
-2.26988	0.622610	9.5659e-20
-2.26988	0.646760	9.5797e-20
-2.26988	0.670280	9.593e-20
-2.26988	0.693150	9.6056e-20
-2.26988	0.715340	9.6176e-20
-2.26988	0.736830	9.629e-20
-2.26988	0.757600	9.6398e-20
-2.26988	0.777630	9.6501e-20
-2.26988	0.796900	9.6599e-20
-2.26988	0.815390	9.6691e-20
-2.26988	0.833080	9.6778e-20
-2.26988	0.849960	9.6861e-20
-2.26988	0.866010	9.6938e-20
-2.26988	0.881220	9.7011e-20
-2.26988	0.895560	9.7078e-20
-2.26988	0.909030	9.7141e-20
-2.26988	0.921610	9.72e-20
-2.26988	0.933290	9.7254e-20
-2.26988	0.944060	9.7303e-20
-2.26988	0.953900	9.7347e-20
-2.26988	0.962810	9.7387e-20
-2.26988	0.970790	9.7423e-20
-2.26988	0.977810	9.7455e-20
-2.26988	0.983880	9.7482e-20
-2.26988	0.988980	9.7504e-20
-2.26988	0.993120	9.7523e-20
-2.26988	0.996300	9.7536e-20
-2.26988	0.998490	9.7547e-20
-2.26988	0.999710	9.7552e-20
-2.23608	0.015629	1.043e-19
-2.23608	0.046872	1.0509e-19
-2.23608	0.078069	1.0572e-19
-2.23608	0.109190	1.0628e-19
-2.23608	0.140200	1.0677e-19
-2.23608	0.171080	1.0722e-19
-2.23608	0.201790	1.0763e-19
-2.23608	0.232300	1.0802e-19
-2.23608	0.262590	1.0838e-19
-2.23608	0.292620	1.0871e-19
-2.23608	0.322360	1.0903e-19
-2.23608	0.351790	1.0933e-19
-2.23608	0.380870	1.0961e-19
-2.23608	0.409590	1.0988e-19
-2.23608	0.437900	1.1014e-19
-2.23608	0.465780	1.1038e-19
-2.23608	0.493210	1.1062e-19
-2.23608	0.520160	1.1084e-19
-2.23608	0.546600	1.1105e-19
-2.23608	0.572500	1.1125e-19
-2.23608	0.597850	1.1144e-19
-2.23608	0.622610	1.1162e-19
-2.23608	0.646760	1.118e-19
-2.23608	0.670280	1.1196e-19
-2.23608	0.693150	1.1212e-19
-2.23608	0.715340	1.1227e-19
-2.23608	0.736830	1.1242e-19
-2.23608	0.757600	1.1255e-19
-2.23608	0.777630	1.1268e-19
-2.23608	0.796900	1.1281e-19
-2.23608	0.815390	1.1292e-19
-2.23608	0.833080	1.1303e-19
-2.23608	0.849960	1.1313e-19
-2.23608	0.866010	1.1323e-19
-2.23608	0.881220	1.1332e-19
-2.23608	0.895560	1.134e-19
-2.23608	0.909030	1.1348e-19
-2.23608	0.921610	1.1356e-19
-2.23608	0.933290	1.1362e-19
-2.23608	0.944060	1.1368e-19
-2.23608	0.953900	1.1374e-19
-2.23608	0.962810	1.1379e-19
-2.23608	0.970790	1.1384e-19
-2.23608	0.977810	1.1388e-19
-2.23608	0.983880	1.1391e-19
-2.23608	0.988980	1.1394e-19
-2.23608	0.993120	1.1396e-19
-2.23608	0.996300	1.1398e-19
-2.23608	0.998490	1.1399e-19
-2.23608	0.999710	1.1399e-19
-2.20228	0.015629	1.2083e-19
-2.20228	0.046872	1.2187e-19
-2.20228	0.078069	1.2271e-19
-2.20228	0.109190	1.2343e-19
-2.20228	0.140200	1.2407e-19
-2.20228	0.171080	1.2465e-19
-2.20228	0.201790	1.2518e-19
-2.20228	0.232300	1.2568e-19
-2.20228	0.262590	1.2614e-19
-2.20228	0.292620	1.2657e-19
-2.20228	0.322360	1.2697e-19
-2.20228	0.351790	1.2735e-19
-2.20228	0.380870	1.2771e-19
-2.20228	0.409590	1.2805e-19
-2.20228	0.437900	1.2838e-19
-2.20228	0.465780	1.2868e-19
-2.20228	0.493210	1.2897e-19
-2.20228	0.520160	1.2925e-19
-2.20228	0.546600	1.2952e-19
-2.20228	0.572500	1.2977e-19
-2.20228	0.597850	1.3001e-19
-2.20228	0.622610	1.3024e-19
-2.20228	0.646760	1.3046e-19
-2.20228	0.670280	1.3067e-19
-2.20228	0.693150	1.3087e-19
-2.20228	0.715340	1.3106e-19
-2.20228	0.736830	1.3124e-19
-2.20228	0.757600	1.3141e-19
-2.20228	0.777630	1.3157e-19
-2.20228	0.796900	1.3172e-19
-2.20228	0.815390	1.3186e-19
-2.20228	0.833080	1.32e-19
-2.20228	0.849960	1.3213e-19
-2.20228	0.866010	1.3225e-19
-2.20228	0.881220	1.3236e-19
-2.20228	0.895560	1.3247e-19
-2.20228	0.909030	1.3257e-19
-2.20228	0.921610	1.3266e-19
-2.20228	0.933290	1.3274e-19
-2.20228	0.944060	1.3282e-19
-2.20228	0.953900	1.3289e-19
-2.20228	0.962810	1.3295e-19
-2.20228	0.970790	1.3301e-19
-2.20228	0.977810	1.3306e-19
-2.20228	0.983880	1.331e-19
-2.20228	0.988980	1.3313e-19
-2.20228	0.993120	1.3316e-19
-2.20228	0.996300	1.3318e-19
-2.20228	0.998490	1.332e-19
-2.20228	0.999710	1.3321e-19
-2.16848	0.015629	1.3989e-19
-2.16848	0.046872	1.4127e-19
-2.16848	0.078069	1.4237e-19
-2.16848	0.109190	1.433e-19
-2.16848	0.140200	1.4413e-19
-2.16848	0.171080	1.4488e-19
-2.16848	0.201790	1.4556e-19
-2.16848	0.232300	1.4619e-19
-2.16848	0.262590	1.4678e-19
-2.16848	0.292620	1.4732e-19
-2.16848	0.322360	1.4784e-19
-2.16848	0.351790	1.4832e-19
-2.16848	0.380870	1.4877e-19
-2.16848	0.409590	1.4921e-19
-2.16848	0.437900	1.4961e-19
-2.16848	0.465780	1.5e-19
-2.16848	0.493210	1.5037e-19
-2.16848	0.520160	1.5072e-19
-2.16848	0.546600	1.5105e-19
-2.16848	0.572500	1.5137e-19
-2.16848	0.597850	1.5167e-19
-2.16848	0.622610	1.5196e-19
-2.16848	0.646760	1.5223e-19
-2.16848	0.670280	1.5249e-19
-2.16848	0.693150	1.5274e-19
-2.16848	0.715340	1.5297e-19
-2.16848	0.736830	1.532e-19
-2.16848	0.757600	1.5341e-19
-2.16848	0.777630	1.5361e-19
-2.16848	0.796900	1.538e-19
-2.16848	0.815390	1.5398e-19
-2.16848	0.833080	1.5415e-19
-2.16848	0.849960	1.5431e-19
-2.16848	0.866010	1.5446e-19
-2.16848	0.881220	1.546e-19
-2.16848	0.895560	1.5473e-19
-2.16848	0.909030	1.5486e-19
-2.16848	0.921610	1.5497e-19
-2.16848	0.933290	1.5507e-19
-2.16848	0.944060	1.5517e-19
