-2.30369	0.015629	8.8863e-20
-2.30369	0.046872	8.4018e-20
-2.30369	0.078069	8.3324e-20
-2.30369	0.109190	8.3194e-20
-2.30369	0.140200	8.3231e-20
-2.30369	0.171080	8.3339e-20
-2.30369	0.201790	8.3475e-20
-2.30369	0.232300	8.3626e-20
-2.30369	0.262590	8.3782e-20
-2.30369	0.292620	8.3937e-20
-2.30369	0.322360	8.409e-20
-2.30369	0.351790	8.4244e-20
-2.30369	0.380870	8.4389e-20
-2.30369	0.409590	8.4532e-20
-2.30369	0.437900	8.4673e-20
-2.30369	0.465780	8.4806e-20
-2.30369	0.493210	8.4937e-20
-2.30369	0.520160	8.506e-20
-2.30369	0.546600	8.5181e-20
-2.30369	0.572500	8.5296e-20
-2.30369	0.597850	8.5407e-20
-2.30369	0.622610	8.5515e-20
-2.30369	0.646760	8.5615e-20
-2.30369	0.670280	8.5716e-20
-2.30369	0.693150	8.5809e-20
-2.30369	0.715340	8.5899e-20
-2.30369	0.736830	8.5984e-20
-2.30369	0.757600	8.6065e-20
-2.30369	0.777630	8.6143e-20
-2.30369	0.796900	8.6218e-20
-2.30369	0.815390	8.6286e-20
-2.30369	0.833080	8.6354e-20
-2.30369	0.849960	8.6416e-20
-2.30369	0.866010	8.6474e-20
-2.30369	0.881220	8.653e-20
-2.30369	0.895560	8.6582e-20
-2.30369	0.909030	8.663e-20
-2.30369	0.921610	8.6675e-20
-2.30369	0.933290	8.6715e-20
-2.30369	0.944060	8.6753e-20
-2.30369	0.953900	8.6788e-20
-2.30369	0.962810	8.6818e-20
-2.30369	0.970790	8.6846e-20
-2.30369	0.977810	8.6871e-20
-2.30369	0.983880	8.6891e-20
-2.30369	0.988980	8.6909e-20
-2.30369	0.993120	8.6924e-20
-2.30369	0.996300	8.6934e-20
-2.30369	0.998490	8.6941e-20
-2.30369	0.999710	8.6946e-20
-2.26988	0.015629	1.0065e-19
-2.26988	0.046872	9.6735e-20
-2.26988	0.078069	9.6316e-20
-2.26988	0.109190	9.6351e-20
-2.26988	0.140200	9.6517e-20
-2.26988	0.171080	9.6725e-20
-2.26988	0.201790	9.6951e-20
-2.26988	0.232300	9.7182e-20
-2.26988	0.262590	9.7408e-20
-2.26988	0.292620	9.7629e-20
-2.26988	0.322360	9.7846e-20
-2.26988	0.351790	9.8051e-20
-2.26988	0.380870	9.8252e-20
-2.26988	0.409590	9.8443e-20
-2.26988	0.437900	9.8629e-20
-2.26988	0.465780	9.8808e-20
-2.26988	0.493210	9.8978e-20
-2.26988	0.520160	9.9142e-20
-2.26988	0.546600	9.9297e-20
-2.26988	0.572500	9.9448e-20
-2.26988	0.597850	9.9594e-20
-2.26988	0.622610	9.9732e-20
-2.26988	0.646760	9.9863e-20
-2.26988	0.670280	9.9991e-20
-2.26988	0.693150	1.0011e-19
-2.26988	0.715340	1.0022e-19
-2.26988	0.736830	1.0034e-19
-2.26988	0.757600	1.0044e-19
-2.26988	0.777630	1.0054e-19
-2.26988	0.796900	1.0063e-19
-2.26988	0.815390	1.0072e-19
-2.26988	0.833080	1.0081e-19
-2.26988	0.849960	1.0089e-19
-2.26988	0.866010	1.0096e-19
-2.26988	0.881220	1.0103e-19
-2.26988	0.895560	1.011e-19
-2.26988	0.909030	1.0116e-19
-2.26988	0.921610	1.0122e-19
-2.26988	0.933290	1.0127e-19
-2.26988	0.944060	1.0132e-19
-2.26988	0.953900	1.0136e-19
-2.26988	0.962810	1.014e-19
-2.26988	0.970790	1.0144e-19
-2.26988	0.977810	1.0147e-19
-2.26988	0.983880	1.0149e-19
-2.26988	0.988980	1.0151e-19
-2.26988	0.993120	1.0153e-19
-2.26988	0.996300	1.0155e-19
-2.26988	0.998490	1.0156e-19
-2.26988	0.999710	1.0156e-19
-2.23607	0.015629	1.1464e-19
-2.23607	0.046872	1.1157e-19
-2.23607	0.078069	1.1144e-19
-2.23607	0.109190	1.1166e-19
-2.23607	0.140200	1.1197e-19
-2.23607	0.171080	1.123e-19
-2.23607	0.201790	1.1264e-19
-2.23607	0.232300	1.1296e-19
-2.23607	0.262590	1.1328e-19
-2.23607	0.292620	1.1358e-19
-2.23607	0.322360	1.1387e-19
-2.23607	0.351790	1.1414e-19
-2.23607	0.380870	1.1441e-19
-2.23607	0.409590	1.1466e-19
-2.23607	0.437900	1.149e-19
-2.23607	0.465780	1.1513e-19
-2.23607	0.493210	1.1535e-19
-2.23607	0.520160	1.1556e-19
-2.23607	0.546600	1.1577e-19
-2.23607	0.572500	1.1596e-19
-2.23607	0.597850	1.1614e-19
-2.23607	0.622610	1.1632e-19
-2.23607	0.646760	1.1649e-19
-2.23607	0.670280	1.1665e-19
-2.23607	0.693150	1.1681e-19
-2.23607	0.715340	1.1695e-19
-2.23607	0.736830	1.1709e-19
-2.23607	0.757600	1.1723e-19
-2.23607	0.777630	1.1735e-19
-2.23607	0.796900	1.1747e-19
-2.23607	0.815390	1.1759e-19
-2.23607	0.833080	1.1769e-19
-2.23607	0.849960	1.1779e-19
-2.23607	0.866010	1.1789e-19
-2.23607	0.881220	1.1798e-19
-2.23607	0.895560	1.1806e-19
-2.23607	0.909030	1.1814e-19
